the_date,winner,total_wins,win_share
2025-06-13,Vexus Fiber,24.0,0.2172928927116342
2025-06-13,Ezee Fiber,23.0,0.20823902218198279
2025-06-13,Shentel,23.0,0.20823902218198279
2025-06-13,Vyve Broadband,22.0,0.19918515165233136
2025-06-13,Bluepeak,22.0,0.19918515165233136
2025-06-13,C Spire Fiber,21.0,0.19013128112267993
2025-06-13,Pavlov Media,21.0,0.19013128112267993
2025-06-13,Sonic,21.0,0.19013128112267993
2025-06-13,i3 Broadband,17.0,0.15391579900407423
2025-06-13,Conexon Connect,16.0,0.1448619284744228
2025-06-13,Rise Broadband,15.0,0.13580805794477138
2025-06-13,Allo Communications,14.0,0.12675418741511996
2025-06-13,Buckeye,13.0,0.11770031688546853
2025-06-13,Point Broadband,13.0,0.11770031688546853
2025-06-13,GoNetspeed,13.0,0.11770031688546853
2025-06-13,Horry,12.0,0.1086464463558171
2025-06-13,IdeaTek,11.0,0.09959257582616568
2025-06-13,Surf Internet,11.0,0.09959257582616568
2025-06-13,Wyyerd Communications,8.0,0.0724309642372114
2025-06-13,Greenlight Networks (NY),4.0,0.0362154821186057
2025-06-14,Spectrum,3688.0,18.48065744638204
2025-06-14,Comcast,3617.0,18.124874724393667
2025-06-14,T-Mobile FWA,2711.0,13.584886750851874
2025-06-14,AT&T,2001.0,10.02705953096813
2025-06-14,Verizon FWA,1563.0,7.8322309079975945
2025-06-14,Frontier,843.0,4.224293445580277
2025-06-14,Verizon,653.0,3.272198837442373
2025-06-14,Cox Communications,607.0,3.0416917217879336
2025-06-14,Altice,563.0,2.8212066546402084
2025-06-14,CenturyLink,435.0,2.179795550210463
2025-06-14,Starlink,401.0,2.009420725596312
2025-06-14,Brightspeed,252.0,1.2627781118460613
2025-06-14,Windstream,233.0,1.167568651032271
2025-06-14,Google Fiber,212.0,1.062337141711766
2025-06-14,Consolidated,196.0,0.9821607536580477
2025-06-14,Cable One,192.0,0.9621166566446182
2025-06-14,TDS Telecom,160.0,0.8017638805371818
2025-06-14,Mediacom,147.0,0.7366205652435358
2025-06-14,Metronet,144.0,0.7215874924834637
2025-06-14,Astound Broadband,142.0,0.7115654439767488
2025-06-14,Hughes,93.0,0.4660252555622369
2025-06-14,Atlantic Broadband,92.0,0.46101423130887953
2025-06-14,Ziply Fiber,83.0,0.41591501302866307
2025-06-14,WOW!,64.0,0.32070555221487274
2025-06-14,Midcontinent,63.0,0.3156945279615153
2025-06-14,Service Electric,59.0,0.2956504309480858
2025-06-14,Cincinnati Bell,50.0,0.25055121266786934
2025-06-14,Hotwire Fision,49.0,0.24554018841451192
2025-06-14,Armstrong,44.0,0.220485067147725
2025-06-14,C Spire Fiber,43.0,0.2154740428943676
2025-06-14,Lumos,38.0,0.19041892162758067
2025-06-14,Vexus Fiber,37.0,0.18540789737422328
