the_date,winner,total_wins,win_share
2025-04-06,Comcast,2133.333333333334,16.931216931216934
2025-04-06,T-Mobile FWA,1419.0,11.261904761904761
2025-04-06,AT&T,1195.6666666666665,9.489417989417987
2025-04-06,Verizon FWA,1121.0000000000002,8.896825396825397
2025-04-06,Frontier,535.6666666666667,4.251322751322751
2025-04-06,Cox Communications,437.6666666666667,3.4735449735449735
2025-04-06,Verizon,400.00000000000006,3.174603174603175
2025-04-06,Altice,314.6666666666667,2.497354497354497
2025-04-06,CenturyLink,306.6666666666667,2.4338624338624335
2025-04-06,Starlink,229.0,1.8174603174603172
2025-04-06,Windstream,217.0,1.7222222222222219
2025-04-06,Brightspeed,191.0,1.5158730158730156
2025-04-06,Google Fiber,148.66666666666666,1.1798941798941798
2025-04-06,Mediacom,148.0,1.1746031746031744
2025-04-06,Cable One,139.0,1.103174603174603
2025-04-06,Metronet,127.0,1.0079365079365077
2025-04-06,Astound Broadband,98.0,0.7777777777777777
2025-04-06,Consolidated,87.33333333333333,0.6931216931216929
2025-04-06,TDS Telecom,86.0,0.6825396825396824
2025-04-06,Atlantic Broadband,81.0,0.6428571428571428
2025-04-06,Midcontinent,71.0,0.5634920634920634
2025-04-06,Ziply Fiber,62.0,0.492063492063492
2025-04-06,WOW!,54.0,0.4285714285714285
2025-04-06,Service Electric,52.0,0.4126984126984126
2025-04-06,Hughes,50.0,0.39682539682539675
2025-04-06,Armstrong,50.0,0.39682539682539675
2025-04-06,Hotwire Fision,48.0,0.3809523809523809
2025-04-06,Cincinnati Bell,43.33333333333333,0.34391534391534384
2025-04-06,Vyve Broadband,37.0,0.2936507936507936
2025-04-06,Vexus Fiber,33.0,0.26190476190476186
2025-04-06,Point Broadband,32.0,0.25396825396825395
2025-04-06,Buckeye,30.0,0.23809523809523805
2025-04-06,Surf Internet,30.0,0.23809523809523805
2025-04-06,Shentel,26.0,0.2063492063492063
2025-04-06,Bluepeak,24.0,0.19047619047619044
2025-04-06,Allo Communications,22.0,0.17460317460317457
2025-04-06,Horry,21.666666666666664,0.17195767195767192
2025-04-06,i3 Broadband,21.0,0.16666666666666663
2025-04-06,Lumos,20.0,0.1587301587301587
2025-04-06,Conexon Connect,19.0,0.15079365079365079
2025-04-06,Rise Broadband,16.0,0.12698412698412698
2025-04-06,GoNetspeed,15.0,0.11904761904761903
2025-04-06,Wyyerd Communications,14.0,0.11111111111111109
2025-04-06,C Spire Fiber,14.0,0.11111111111111109
2025-04-06,Greenlight Networks (NY),14.0,0.11111111111111109
2025-04-06,Sonic,12.0,0.09523809523809522
2025-04-06,Ezee Fiber,10.666666666666666,0.08465608465608464
2025-04-06,IdeaTek,8.0,0.06349206349206349
2025-04-06,Pavlov Media,6.0,0.04761904761904761
2025-04-07,Spectrum,1323.6666666666667,18.5223191380195
2025-04-07,Comcast,1208.3333333333333,16.908437893558467
2025-04-07,T-Mobile FWA,854.6666666666667,11.959513036988668
2025-04-07,AT&T,709.3333333333334,9.92583609310136
2025-04-07,Verizon FWA,549.0,7.68226129950091
2025-04-07,Frontier,305.6666666666667,4.277251737487756
2025-04-07,Verizon,275.66666666666663,3.8574560380614766
2025-04-07,Cox Communications,251.0,3.5122906851998694
2025-04-07,CenturyLink,170.0,2.378842296748916
2025-04-07,Altice,168.33333333333334,2.355520313447456
2025-04-07,Starlink,156.0,2.1829376370166518
2025-04-07,Brightspeed,102.0,1.4273053780493494
2025-04-07,Windstream,99.0,1.3853258081067215
2025-04-07,Cable One,76.0,1.063482438546574
2025-04-07,Consolidated,69.0,0.9655301086804422
2025-04-07,Google Fiber,67.66666666666667,0.9468725220392743
2025-04-07,Astound Broadband,66.0,0.9235505387378143
2025-04-07,TDS Telecom,59.0,0.8255982088716824
2025-04-07,Metronet,59.0,0.8255982088716824
2025-04-07,Mediacom,52.0,0.7276458790055507
2025-04-07,Ziply Fiber,49.0,0.6856663090629227
2025-04-07,WOW!,41.0,0.573720789215915
2025-04-07,Midcontinent,40.0,0.559727599235039
2025-04-07,Atlantic Broadband,38.0,0.531741219273287
2025-04-07,Cincinnati Bell,32.0,0.44778207938803116
2025-04-07,Service Electric,30.0,0.41979569942627926
2025-04-07,Hughes,24.0,0.33583655954102337
2025-04-07,Hotwire Fision,24.0,0.33583655954102337
2025-04-07,Armstrong,22.0,0.3078501795792714
2025-04-07,Lumos,19.0,0.2658706096366435
2025-04-07,Shentel,19.0,0.2658706096366435
2025-04-07,Ezee Fiber,17.0,0.23788422967489156
2025-04-07,C Spire Fiber,16.0,0.22389103969401558
2025-04-07,GoNetspeed,12.0,0.16791827977051169
2025-04-07,Sonic,12.0,0.16791827977051169
2025-04-07,Buckeye,12.0,0.16791827977051169
2025-04-07,Horry,11.0,0.1539250897896357
2025-04-07,Surf Internet,11.0,0.1539250897896357
2025-04-07,Pavlov Media,11.0,0.1539250897896357
2025-04-07,Point Broadband,11.0,0.1539250897896357
2025-04-07,Vexus Fiber,10.0,0.13993189980875975
2025-04-07,Allo Communications,10.0,0.13993189980875975
2025-04-07,Vyve Broadband,10.0,0.13993189980875975
2025-04-07,Wyyerd Communications,7.0,0.09795232986613182
2025-04-07,i3 Broadband,7.0,0.09795232986613182
2025-04-07,Conexon Connect,7.0,0.09795232986613182
2025-04-07,IdeaTek,7.0,0.09795232986613182
2025-04-07,Bluepeak,6.0,0.08395913988525584
2025-04-07,Greenlight Networks (NY),5.0,0.06996594990437988
2025-04-07,Rise Broadband,5.0,0.06996594990437988
2025-04-08,Spectrum,1528.0,19.11592994161801
2025-04-08,Comcast,1261.6666666666667,15.783986655546286
2025-04-08,T-Mobile FWA,969.3333333333334,12.126772310258549
2025-04-08,AT&T,812.3333333333334,10.162635529608005
2025-04-08,Verizon FWA,643.0,8.044203502919098
2025-04-08,Frontier,331.6666666666667,4.14929107589658
2025-04-08,Cox Communications,293.3333333333333,3.669724770642201
2025-04-08,Verizon,262.3333333333333,3.2819015846538773
2025-04-08,CenturyLink,209.66666666666666,2.6230191826522096
2025-04-08,Altice,201.33333333333334,2.518765638031693
2025-04-08,Windstream,145.0,1.8140116763969971
2025-04-08,Starlink,129.0,1.6138448707256043
2025-04-08,Brightspeed,110.33333333333333,1.380316930775646
2025-04-08,Cable One,99.0,1.2385321100917428
2025-04-08,Google Fiber,83.33333333333333,1.0425354462051706
2025-04-08,Mediacom,82.0,1.0258548790658881
2025-04-08,Metronet,70.0,0.8757297748123435
2025-04-08,Consolidated,67.0,0.8381984987489574
2025-04-08,Astound Broadband,60.0,0.750625521267723
2025-04-08,Atlantic Broadband,57.0,0.7130942452043368
2025-04-08,TDS Telecom,54.0,0.6755629691409507
2025-04-08,Hughes,44.0,0.5504587155963302
2025-04-08,WOW!,41.0,0.5129274395329441
2025-04-08,Midcontinent,36.0,0.45037531276063375
2025-04-08,Ziply Fiber,29.0,0.3628023352793994
2025-04-08,Service Electric,29.0,0.3628023352793994
2025-04-08,Armstrong,24.0,0.30025020850708917
2025-04-08,Hotwire Fision,22.0,0.2752293577981651
2025-04-08,Allo Communications,21.0,0.26271893244370303
2025-04-08,Cincinnati Bell,21.0,0.26271893244370303
2025-04-08,Point Broadband,20.0,0.250208507089241
2025-04-08,Conexon Connect,19.0,0.23769808173477894
2025-04-08,Shentel,18.0,0.22518765638031688
2025-04-08,Lumos,18.0,0.22518765638031688
2025-04-08,Horry,16.0,0.20016680567139278
2025-04-08,GoNetspeed,16.0,0.20016680567139278
2025-04-08,Vyve Broadband,16.0,0.20016680567139278
2025-04-08,Rise Broadband,16.0,0.20016680567139278
2025-04-08,Buckeye,15.0,0.18765638031693074
2025-04-08,Ezee Fiber,14.0,0.17514595496246868
2025-04-08,Bluepeak,13.0,0.16263552960800665
2025-04-08,Vexus Fiber,12.0,0.15012510425354458
2025-04-08,Surf Internet,12.0,0.15012510425354458
2025-04-08,C Spire Fiber,11.0,0.13761467889908255
2025-04-08,i3 Broadband,11.0,0.13761467889908255
2025-04-08,Greenlight Networks (NY),9.0,0.11259382819015844
2025-04-08,Sonic,8.0,0.10008340283569639
2025-04-08,Pavlov Media,6.0,0.07506255212677229
2025-04-08,IdeaTek,4.0,0.050041701417848194
2025-04-08,Wyyerd Communications,3.0,0.037531276063386146
2025-04-09,Spectrum,1556.0,18.226543282183435
2025-04-09,Comcast,1485.0,17.3948693920581
2025-04-09,T-Mobile FWA,967.3333333333334,11.33106868142595
2025-04-09,AT&T,826.6666666666666,9.683339190191713
2025-04-09,Verizon FWA,690.0,8.082464566006793
2025-04-09,Frontier,397.3333333333333,4.654250126898598
2025-04-09,Cox Communications,294.0,3.443832728124634
2025-04-09,Verizon,289.3333333333333,3.3891687165671
2025-04-09,Altice,227.33333333333334,2.6629182773027216
2025-04-09,CenturyLink,220.33333333333334,2.580922259966421
2025-04-09,Starlink,144.0,1.686775213775331
2025-04-09,Cable One,117.0,1.3705048611924564
2025-04-09,Windstream,113.33333333333333,1.327554566397251
2025-04-09,Brightspeed,107.0,1.2533676935691695
2025-04-09,Mediacom,98.0,1.1479442427082114
2025-04-09,Google Fiber,97.0,1.1362305259458827
2025-04-09,Metronet,92.0,1.0776619421342393
2025-04-09,TDS Telecom,72.0,0.8433876068876655
2025-04-09,Consolidated,65.0,0.7613915895513647
2025-04-09,Astound Broadband,61.0,0.7145367225020499
2025-04-09,Hughes,56.0,0.6559681386904065
2025-04-09,Midcontinent,40.0,0.46854867049314747
2025-04-09,Ziply Fiber,39.0,0.4568349537308188
2025-04-09,WOW!,36.33333333333333,0.42559837569794223
2025-04-09,Hotwire Fision,34.0,0.39826636991917536
2025-04-09,Armstrong,31.0,0.3631252196321893
2025-04-09,Atlantic Broadband,30.0,0.3514115028698606
2025-04-09,Service Electric,29.0,0.33969778610753193
2025-04-09,Cincinnati Bell,28.0,0.32798406934520324
2025-04-09,Vexus Fiber,26.0,0.3045566358205459
2025-04-09,Lumos,23.0,0.2694154855335598
2025-04-09,Vyve Broadband,18.0,0.21084690172191636
2025-04-09,Bluepeak,18.0,0.21084690172191636
2025-04-09,GoNetspeed,18.0,0.21084690172191636
2025-04-09,Conexon Connect,17.0,0.19913318495958768
2025-04-09,Rise Broadband,17.0,0.19913318495958768
2025-04-09,Shentel,16.0,0.187419468197259
2025-04-09,Horry,15.0,0.1757057514349303
2025-04-09,Buckeye,13.0,0.15227831791027294
2025-04-09,Surf Internet,13.0,0.15227831791027294
2025-04-09,Wyyerd Communications,12.0,0.14056460114794425
2025-04-09,C Spire Fiber,12.0,0.14056460114794425
2025-04-09,Ezee Fiber,11.0,0.12885088438561557
2025-04-09,i3 Broadband,11.0,0.12885088438561557
2025-04-09,Greenlight Networks (NY),11.0,0.12885088438561557
2025-04-09,Sonic,10.0,0.11713716762328687
2025-04-09,Point Broadband,10.0,0.11713716762328687
2025-04-09,Pavlov Media,9.0,0.10542345086095818
2025-04-09,Allo Communications,8.0,0.0937097340986295
2025-04-09,IdeaTek,6.0,0.07028230057397213
2025-04-10,Spectrum,1609.6666666666667,18.596680402048754
2025-04-10,Comcast,1460.3333333333333,16.871413717410555
2025-04-10,T-Mobile FWA,1004.0,11.599337620826432
2025-04-10,AT&T,815.6666666666666,9.42349905649478
2025-04-10,Verizon FWA,664.6666666666666,7.678977163322677
2025-04-10,Frontier,355.66666666666663,4.109061501136057
2025-04-10,Verizon,321.0,3.7085531636307616
2025-04-10,Cox Communications,275.0,3.177109408094889
2025-04-10,CenturyLink,235.0,2.714984403281087
2025-04-10,Altice,228.66666666666666,2.6418146108522347
2025-04-10,Starlink,171.0,1.9755843955790038
2025-04-10,Windstream,152.0,1.7560750182924478
2025-04-10,Brightspeed,138.0,1.594331266607617
2025-04-10,Cable One,112.0,1.2939500134786457
2025-04-10,Google Fiber,88.33333333333333,1.020526052297146
2025-04-10,Astound Broadband,76.0,0.8780375091462239
2025-04-10,Metronet,75.0,0.8664843840258789
2025-04-10,TDS Telecom,68.0,0.7856125081834635
2025-04-10,Mediacom,65.0,0.7509531328224284
2025-04-10,Midcontinent,59.0,0.6816343821003581
2025-04-10,Consolidated,54.0,0.6238687564986328
2025-04-10,Ziply Fiber,51.0,0.5892093811375977
2025-04-10,WOW!,46.0,0.5314437555358724
2025-04-10,Atlantic Broadband,42.0,0.48523125505449216
2025-04-10,Cincinnati Bell,36.666666666666664,0.4236145877459852
2025-04-10,Hughes,36.0,0.4159125043324219
2025-04-10,Service Electric,33.0,0.3812531289713867
2025-04-10,Armstrong,32.0,0.3697000038510417
2025-04-10,Shentel,27.0,0.3119343782493164
2025-04-10,Surf Internet,26.0,0.30038125312897135
2025-04-10,Lumos,26.0,0.30038125312897135
2025-04-10,Conexon Connect,24.0,0.2772750028882812
2025-04-10,Vyve Broadband,23.0,0.2657218777679362
2025-04-10,Hotwire Fision,19.0,0.21950937728655598
2025-04-10,Vexus Fiber,18.0,0.20795625216621094
2025-04-10,Bluepeak,18.0,0.20795625216621094
2025-04-10,Horry,17.0,0.19640312704586588
2025-04-10,Rise Broadband,16.0,0.18485000192552084
2025-04-10,Ezee Fiber,14.0,0.1617437516848307
2025-04-10,Allo Communications,13.0,0.15019062656448567
2025-04-10,i3 Broadband,13.0,0.15019062656448567
2025-04-10,Point Broadband,13.0,0.15019062656448567
2025-04-10,Greenlight Networks (NY),13.0,0.15019062656448567
2025-04-10,Buckeye,13.0,0.15019062656448567
2025-04-10,Wyyerd Communications,13.0,0.15019062656448567
2025-04-10,Sonic,12.0,0.1386375014441406
2025-04-10,IdeaTek,12.0,0.1386375014441406
2025-04-10,GoNetspeed,8.0,0.09242500096276042
2025-04-10,C Spire Fiber,8.0,0.09242500096276042
2025-04-10,Pavlov Media,5.0,0.05776562560172526
2025-04-11,Spectrum,1658.3333333333333,18.393226855959774
2025-04-11,Comcast,1505.0,16.69254658385093
2025-04-11,T-Mobile FWA,1063.3333333333333,11.793847973972197
2025-04-11,AT&T,828.0,9.183673469387756
2025-04-11,Verizon FWA,712.0,7.897071872227151
2025-04-11,Frontier,423.3333333333333,4.695356403430937
2025-04-11,Verizon,306.3333333333333,3.3976634131913634
2025-04-11,Cox Communications,282.0,3.1277728482697427
2025-04-11,Altice,236.33333333333334,2.6212658976634136
2025-04-11,CenturyLink,227.0,2.5177462289263532
2025-04-11,Starlink,171.0,1.896628216503993
2025-04-11,Windstream,153.0,1.69698314108252
2025-04-11,Brightspeed,135.33333333333334,1.5010351966873707
2025-04-11,Cable One,116.0,1.2866015971606033
2025-04-11,Mediacom,111.0,1.2311446317657497
2025-04-11,Metronet,84.0,0.9316770186335404
2025-04-11,Google Fiber,83.0,0.9205856255545697
2025-04-11,Consolidated,76.66666666666667,0.8503401360544218
2025-04-11,TDS Telecom,67.0,0.7431233362910381
2025-04-11,Astound Broadband,63.0,0.6987577639751553
2025-04-11,Hughes,60.0,0.6654835847382431
2025-04-11,Midcontinent,56.0,0.6211180124223602
2025-04-11,Atlantic Broadband,48.0,0.5323868677905945
2025-04-11,Ziply Fiber,45.66666666666667,0.5065069506063296
2025-04-11,Armstrong,41.0,0.45474711623779945
2025-04-11,WOW!,37.66666666666667,0.41777580597456376
2025-04-11,Service Electric,36.0,0.3992901508429459
2025-04-11,Cincinnati Bell,36.0,0.3992901508429459
2025-04-11,Shentel,32.0,0.354924578527063
2025-04-11,Lumos,29.0,0.3216503992901508
2025-04-11,Conexon Connect,22.0,0.2440106477373558
2025-04-11,Vyve Broadband,22.0,0.2440106477373558
2025-04-11,Horry,20.0,0.22182786157941436
2025-04-11,Hotwire Fision,18.0,0.19964507542147295
2025-04-11,Rise Broadband,17.0,0.18855368234250222
2025-04-11,Point Broadband,17.0,0.18855368234250222
2025-04-11,GoNetspeed,17.0,0.18855368234250222
2025-04-11,Allo Communications,17.0,0.18855368234250222
2025-04-11,Vexus Fiber,17.0,0.18855368234250222
2025-04-11,Buckeye,16.0,0.1774622892635315
2025-04-11,Bluepeak,14.0,0.15527950310559005
2025-04-11,Surf Internet,14.0,0.15527950310559005
2025-04-11,IdeaTek,12.0,0.13309671694764863
2025-04-11,C Spire Fiber,12.0,0.13309671694764863
2025-04-11,Greenlight Networks (NY),12.0,0.13309671694764863
2025-04-11,i3 Broadband,11.0,0.1220053238686779
2025-04-11,Ezee Fiber,10.0,0.11091393078970718
2025-04-11,Pavlov Media,10.0,0.11091393078970718
2025-04-11,Sonic,9.0,0.09982253771073647
2025-04-11,Wyyerd Communications,6.0,0.06654835847382432
2025-04-12,Spectrum,2815.6666666666665,18.592212708823983
2025-04-12,Comcast,2621.6666666666665,17.311205511412407
2025-04-12,T-Mobile FWA,1638.0,10.815926749279159
2025-04-12,AT&T,1488.0,9.825457266744438
2025-04-12,Verizon FWA,1074.6666666666667,7.09616358153765
2025-04-12,Frontier,669.3333333333334,4.41969493539938
2025-04-12,Verizon,520.6666666666666,3.4380296260427445
2025-04-12,Cox Communications,509.0,3.3609931107344884
2025-04-12,CenturyLink,415.6666666666667,2.74470098826844
2025-04-12,Altice,393.3333333333333,2.5972310875354916
2025-04-12,Starlink,288.0,1.9017014064666653
2025-04-12,Brightspeed,256.0,1.6904012501925914
2025-04-12,Windstream,239.0,1.5781480421719896
2025-04-12,Mediacom,186.0,1.2281821583430548
2025-04-12,Cable One,169.0,1.115928950322453
2025-04-12,Google Fiber,162.66666666666666,1.0741091277265424
2025-04-12,Metronet,141.0,0.9310413135826382
2025-04-12,TDS Telecom,129.0,0.8518037549798605
2025-04-12,Astound Broadband,120.0,0.7923755860277772
2025-04-12,Atlantic Broadband,105.0,0.6933286377743051
2025-04-12,Midcontinent,103.0,0.6801223780071755
2025-04-12,Consolidated,88.0,0.5810754297537033
2025-04-12,Hughes,81.0,0.5348535205687497
2025-04-12,Service Electric,79.0,0.52164726080162
2025-04-12,WOW!,73.0,0.48202848150023114
2025-04-12,Armstrong,61.0,0.40279092289745344
2025-04-12,Ziply Fiber,44.66666666666667,0.2949398014658949
2025-04-12,Cincinnati Bell,43.66666666666667,0.28833667158233006
2025-04-12,Conexon Connect,42.0,0.277331455109722
2025-04-12,Shentel,41.0,0.2707283252261572
2025-04-12,Lumos,39.0,0.2575220654590276
2025-04-12,Vexus Fiber,39.0,0.2575220654590276
2025-04-12,C Spire Fiber,38.0,0.2509189355754628
2025-04-12,Point Broadband,37.0,0.24431580569189798
2025-04-12,Vyve Broadband,36.0,0.23771267580833316
2025-04-12,Hotwire Fision,35.333333333333336,0.23331058921928996
2025-04-12,Rise Broadband,32.0,0.21130015627407392
2025-04-12,Bluepeak,29.0,0.1914907666233795
2025-04-12,GoNetspeed,29.0,0.1914907666233795
2025-04-12,Surf Internet,29.0,0.1914907666233795
2025-04-12,Sonic,28.0,0.18488763673981468
2025-04-12,Horry,27.0,0.17828450685624989
2025-04-12,i3 Broadband,27.0,0.17828450685624989
2025-04-12,Ezee Fiber,26.0,0.17168137697268507
2025-04-12,Buckeye,26.0,0.17168137697268507
2025-04-12,Allo Communications,25.0,0.16507824708912025
2025-04-12,Pavlov Media,14.0,0.09244381836990734
2025-04-12,Wyyerd Communications,14.0,0.09244381836990734
2025-04-12,Greenlight Networks (NY),9.0,0.05942816895208329
2025-04-12,IdeaTek,7.0,0.04622190918495367
2025-04-13,Spectrum,2374.3333333333335,19.486239536028886
2025-04-13,Comcast,2002.3333333333333,16.43322208239864
2025-04-13,T-Mobile FWA,1493.0,12.253104995349345
2025-04-13,AT&T,1228.0,10.078240411446078
2025-04-13,Verizon FWA,845.0,6.934945559993434
2025-04-13,Frontier,543.0,4.456420637960277
2025-04-13,Cox Communications,435.6666666666667,3.575532089511408
2025-04-13,Verizon,410.6666666666667,3.3703561853695905
2025-04-13,CenturyLink,293.66666666666663,2.4101329539858836
2025-04-13,Altice,270.66666666666663,2.221371122175411
2025-04-13,Starlink,253.0,2.076380149915194
2025-04-13,Brightspeed,186.0,1.5265087268151227
2025-04-13,Google Fiber,164.66666666666666,1.351425288614105
2025-04-13,Windstream,157.0,1.2885046780106144
2025-04-13,Cable One,147.0,1.2064343163538873
2025-04-13,Mediacom,143.0,1.1736061716911965
2025-04-13,Astound Broadband,110.0,0.9027739782239973
2025-04-13,Metronet,92.0,0.7550473272418886
2025-04-13,TDS Telecom,85.0,0.6975980740821797
2025-04-13,Consolidated,83.66666666666667,0.6866553591946162
2025-04-13,Midcontinent,81.0,0.6647699294194889
2025-04-13,Ziply Fiber,58.0,0.47600809760901674
2025-04-13,WOW!,58.0,0.47600809760901674
2025-04-13,Atlantic Broadband,55.0,0.45138698911199865
2025-04-13,Hughes,51.0,0.41855884444930785
2025-04-13,Hotwire Fision,49.0,0.4021447721179624
2025-04-13,Vyve Broadband,39.0,0.3200744104612354
2025-04-13,Armstrong,34.0,0.27903922963287187
2025-04-13,Service Electric,32.0,0.26262515730152647
2025-04-13,Vexus Fiber,30.0,0.24621108497018107
2025-04-13,Lumos,30.0,0.24621108497018107
2025-04-13,Shentel,29.0,0.23800404880450837
2025-04-13,Conexon Connect,29.0,0.23800404880450837
2025-04-13,GoNetspeed,25.0,0.20517590414181758
2025-04-13,C Spire Fiber,24.0,0.19696886797614485
2025-04-13,Horry,24.0,0.19696886797614485
2025-04-13,Cincinnati Bell,20.0,0.16414072331345406
2025-04-13,Allo Communications,20.0,0.16414072331345406
2025-04-13,Wyyerd Communications,19.0,0.15593368714778136
2025-04-13,Ezee Fiber,19.0,0.15593368714778136
2025-04-13,Surf Internet,18.0,0.14772665098210866
2025-04-13,Sonic,18.0,0.14772665098210866
2025-04-13,Bluepeak,18.0,0.14772665098210866
2025-04-13,Buckeye,17.0,0.13951961481643593
2025-04-13,IdeaTek,15.0,0.12310554248509054
2025-04-13,Rise Broadband,15.0,0.12310554248509054
2025-04-13,i3 Broadband,15.0,0.12310554248509054
2025-04-13,Point Broadband,12.0,0.09848443398807243
2025-04-13,Greenlight Networks (NY),8.0,0.06565628932538162
2025-04-13,Pavlov Media,5.0,0.041035180828363514
2025-04-14,Spectrum,1390.3333333333333,20.367205429952634
2025-04-14,Comcast,1278.3333333333333,18.726500317398312
2025-04-14,T-Mobile FWA,708.6666666666666,10.381366277650274
2025-04-14,AT&T,647.0,9.478001855559354
2025-04-14,Verizon FWA,449.0,6.57746960300796
2025-04-14,Frontier,267.33333333333337,3.916206846037405
2025-04-14,Cox Communications,252.0,3.691586503247229
2025-04-14,Verizon,223.33333333333334,3.271644123248206
2025-04-14,CenturyLink,203.0,2.973778016504712
2025-04-14,Altice,160.0,2.3438644465061773
2025-04-14,Starlink,111.0,1.6260559597636604
2025-04-14,Windstream,96.0,1.4063186679037063
2025-04-14,Brightspeed,94.0,1.3770203623223791
2025-04-14,Cable One,77.0,1.1279847648810977
2025-04-14,Google Fiber,70.0,1.0254406953464525
2025-04-14,Metronet,65.0,0.9521949313931345
2025-04-14,Mediacom,65.0,0.9521949313931345
2025-04-14,TDS Telecom,57.0,0.8350017090678256
2025-04-14,Consolidated,55.0,0.8057034034864984
2025-04-14,Astound Broadband,52.0,0.7617559451145076
2025-04-14,Armstrong,39.0,0.5713169588358806
2025-04-14,Midcontinent,37.0,0.5420186532545535
2025-04-14,WOW!,35.0,0.5127203476732263
2025-04-14,Ziply Fiber,35.0,0.5127203476732263
2025-04-14,Atlantic Broadband,34.0,0.49807119488256263
2025-04-14,Service Electric,33.0,0.48342204209189904
2025-04-14,Hughes,32.0,0.46877288930123545
2025-04-14,Cincinnati Bell,23.333333333333336,0.3418135651154842
2025-04-14,Conexon Connect,22.0,0.32228136139459934
2025-04-14,Lumos,19.0,0.2783339030226085
2025-04-14,Vexus Fiber,18.0,0.26368475023194493
2025-04-14,Shentel,16.0,0.23438644465061773
2025-04-14,Hotwire Fision,15.0,0.2197372918599541
2025-04-14,Allo Communications,14.0,0.2050881390692905
2025-04-14,Horry,14.0,0.2050881390692905
2025-04-14,GoNetspeed,13.0,0.1904389862786269
2025-04-14,Vyve Broadband,12.0,0.1757898334879633
2025-04-14,Bluepeak,11.0,0.16114068069729967
2025-04-14,Surf Internet,11.0,0.16114068069729967
2025-04-14,Point Broadband,10.0,0.14649152790663608
2025-04-14,Ezee Fiber,10.0,0.14649152790663608
2025-04-14,Buckeye,9.0,0.13184237511597247
2025-04-14,Pavlov Media,8.0,0.11719322232530886
2025-04-14,Greenlight Networks (NY),7.0,0.10254406953464525
2025-04-14,i3 Broadband,6.0,0.08789491674398164
2025-04-14,Sonic,6.0,0.08789491674398164
2025-04-14,Rise Broadband,6.0,0.08789491674398164
2025-04-14,IdeaTek,4.0,0.05859661116265443
2025-04-14,C Spire Fiber,4.0,0.05859661116265443
2025-04-14,Wyyerd Communications,2.0,0.029298305581327216
2025-04-15,Spectrum,1513.0,18.577333933614376
2025-04-15,Comcast,1456.0000000000002,17.877460811197974
2025-04-15,T-Mobile FWA,893.6666666666666,10.972864568411573
2025-04-15,AT&T,809.3333333333334,9.937379773257481
2025-04-15,Verizon FWA,527.0,6.470756763393771
2025-04-15,Frontier,429.0,5.2674661318708305
2025-04-15,Cox Communications,293.3333333333333,3.601686244014243
2025-04-15,Verizon,291.3333333333333,3.5771292923505094
2025-04-15,CenturyLink,216.66666666666666,2.660336430237793
2025-04-15,Altice,186.0,2.283796504727213
2025-04-15,Starlink,161.0,1.9768346089305449
2025-04-15,Windstream,135.0,1.6575942373020096
2025-04-15,Brightspeed,126.0,1.547087954815209
2025-04-15,Google Fiber,95.0,1.1664552040273402
2025-04-15,Cable One,90.0,1.1050628248680063
2025-04-15,Metronet,79.0,0.9699995907174723
2025-04-15,Mediacom,71.0,0.8717717840625384
2025-04-15,Consolidated,57.0,0.6998731224164041
2025-04-15,Astound Broadband,57.0,0.6998731224164041
2025-04-15,TDS Telecom,55.0,0.6753161707526706
2025-04-15,Ziply Fiber,47.0,0.5770883640977367
2025-04-15,Hughes,45.0,0.5525314124340032
2025-04-15,Service Electric,42.0,0.515695984938403
2025-04-15,WOW!,42.0,0.515695984938403
2025-04-15,Atlantic Broadband,41.0,0.5034175091065363
2025-04-15,Armstrong,35.0,0.42974665411533586
2025-04-15,Cincinnati Bell,28.0,0.34379732329226864
2025-04-15,Midcontinent,27.0,0.33151884746040194
2025-04-15,Hotwire Fision,21.0,0.2578479924692015
2025-04-15,Shentel,21.0,0.2578479924692015
2025-04-15,Conexon Connect,19.0,0.23329104080546803
2025-04-15,Lumos,19.0,0.23329104080546803
2025-04-15,GoNetspeed,18.0,0.22101256497360128
2025-04-15,Allo Communications,18.0,0.22101256497360128
2025-04-15,Vexus Fiber,18.0,0.22101256497360128
2025-04-15,Bluepeak,17.0,0.20873408914173455
2025-04-15,Sonic,14.0,0.17189866164613432
2025-04-15,Buckeye,13.0,0.1596201858142676
2025-04-15,Point Broadband,13.0,0.1596201858142676
2025-04-15,Surf Internet,13.0,0.1596201858142676
2025-04-15,Vyve Broadband,12.0,0.14734170998240087
2025-04-15,Wyyerd Communications,11.0,0.13506323415053412
2025-04-15,Rise Broadband,11.0,0.13506323415053412
2025-04-15,Ezee Fiber,10.0,0.12278475831866738
2025-04-15,C Spire Fiber,10.0,0.12278475831866738
2025-04-15,Horry,9.0,0.11050628248680064
2025-04-15,i3 Broadband,8.0,0.0982278066549339
2025-04-15,Greenlight Networks (NY),8.0,0.0982278066549339
2025-04-15,IdeaTek,7.0,0.08594933082306716
2025-04-15,Pavlov Media,6.0,0.07367085499120044
2025-04-16,Comcast,1728.3333333333333,19.210818821785846
2025-04-16,Spectrum,1595.3333333333333,17.732493516117078
2025-04-16,AT&T,971.3333333333334,10.796591330122268
2025-04-16,T-Mobile FWA,952.3333333333334,10.585402000741016
2025-04-16,Verizon FWA,617.0,6.858095590959615
2025-04-16,Frontier,450.0,5.001852537977029
2025-04-16,Verizon,315.3333333333333,3.505001852537977
2025-04-16,Cox Communications,269.0,2.989996294924046
