the_date,state,dma_name,winner,loser,current_wins,rolling_avg,rolling_stddev,z_score,pct_increase,is_first_appearance,is_outlier,outlier_reason
2025-06-28,Wisconsin,"Madison, WI",TDS Telecom,Spectrum,12.0,8.666666666666666,2.5166114784235836,1.3245323570650438,38.46153846153847,False,True,Pct Increase > 30%
2025-06-28,North Carolina,"Charlotte, NC",Windstream,Spectrum,11.0,5.666666666666667,4.041451884327381,1.3196577581477158,94.11764705882352,False,True,Pct Increase > 30%
2025-06-28,Florida,"Tampa-St. Petersburg, FL",Spectrum,Verizon,14.0,8.0,4.58257569495584,1.3093073414159544,75.0,False,True,Pct Increase > 30%
2025-06-28,New Jersey,"New York, NY",Verizon,Spectrum,12.0,29.333333333333332,13.316656236958787,-1.301628053236573,-59.09090909090909,False,True,Other
2025-06-28,Texas,"San Antonio, TX",T-Mobile FWA,Spectrum,11.0,17.666666666666668,5.131601439446885,-1.2991396049232617,-37.735849056603776,False,True,Other
2025-06-28,California,"Los Angeles, CA",Spectrum,Cox Communications,17.0,27.333333333333332,8.082903768654761,-1.2784184532055998,-37.80487804878048,False,True,Other
2025-06-28,Pennsylvania,"Pittsburgh, PA",Verizon,Comcast,14.0,10.333333333333334,2.886751345948129,1.2701705922171764,35.48387096774193,False,True,Pct Increase > 30%
2025-06-28,New York,"New York, NY",Altice,Verizon,57.0,25.666666666666668,24.70492528491704,1.2683031003725844,122.07792207792207,False,True,Pct Increase > 30%
2025-06-28,New Jersey,"New York, NY",Comcast,Altice,22.0,8.666666666666666,10.692676621563626,1.2469593727770996,153.84615384615387,False,True,Pct Increase > 30%
2025-06-28,New York,"New York, NY",Altice,Comcast,29.0,16.666666666666668,10.115993936995679,1.2191914516900328,73.99999999999999,False,True,Pct Increase > 30%
2025-06-28,California,"Sacramento-Stockton-Modesto, CA",Verizon FWA,Comcast,10.0,6.333333333333333,3.0550504633038935,1.200198396297958,57.89473684210527,False,True,Pct Increase > 30%
2025-06-28,California,"San Francisco-Oakland-San Jose, CA",Verizon FWA,Comcast,16.0,10.0,5.0,1.2,60.0,False,True,Pct Increase > 30%
2025-06-28,Texas,"Dallas-Ft. Worth, TX",Spectrum,Frontier,13.0,19.0,5.196152422706632,-1.1547005383792515,-31.57894736842105,False,True,Other
2025-06-28,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,16.0,8.0,7.0,1.1428571428571428,100.0,False,True,Pct Increase > 30%
2025-06-28,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Verizon,12.0,5.333333333333333,5.8594652770823155,1.1377602479771487,125.00000000000003,False,True,Pct Increase > 30%
2025-06-28,New York,"New York, NY",Spectrum,AT&T,11.0,5.0,5.291502622129181,1.1338934190276817,120.0,False,True,Pct Increase > 30%
2025-06-28,Pennsylvania,"Pittsburgh, PA",T-Mobile FWA,Comcast,11.0,8.0,2.6457513110645907,1.1338934190276817,37.5,False,True,Pct Increase > 30%
2025-06-28,Florida,"Orlando-Daytona Beach-Melbourne, FL",Verizon FWA,Spectrum,20.0,11.666666666666666,7.371114795831994,1.1305390791153365,71.42857142857144,False,True,Pct Increase > 30%
2025-06-28,Pennsylvania,"Philadelphia, PA",Comcast,Verizon,28.0,46.0,16.09347693943108,-1.11846557880216,-39.130434782608695,False,True,Other
2025-06-28,Oregon,"Portland, OR",Ziply Fiber,Comcast,14.0,7.333333333333333,6.027713773341708,1.106002527218662,90.90909090909092,False,True,Pct Increase > 30%
2025-06-28,Florida,"Tampa-St. Petersburg, FL",T-Mobile FWA,Spectrum,36.0,25.666666666666668,9.451631252505216,1.0932857045808273,40.25974025974025,False,True,Pct Increase > 30%
2025-06-28,Washington,"Seattle-Tacoma, WA",Comcast,Spectrum,24.0,35.666666666666664,10.785793124908958,-1.0816697976269725,-32.71028037383177,False,True,Other
2025-06-28,Florida,"Orlando-Daytona Beach-Melbourne, FL",T-Mobile FWA,Comcast,22.0,16.0,5.5677643628300215,1.0776318121606494,37.5,False,True,Pct Increase > 30%
2025-06-28,Florida,"Miami-Ft. Lauderdale, FL",Verizon FWA,Comcast,20.0,14.0,5.5677643628300215,1.0776318121606494,42.857142857142854,False,True,Pct Increase > 30%
2025-06-28,California,"San Francisco-Oakland-San Jose, CA",Comcast,Spectrum,24.0,34.333333333333336,9.712534856222309,-1.0639172457345998,-30.09708737864078,False,True,Other
2025-06-28,Maine,"Portland-Auburn, ME",Spectrum,Comcast,22.0,12.0,9.539392014169456,1.0482848367219184,83.33333333333334,False,True,Pct Increase > 30%
2025-06-28,Oregon,"Portland, OR",CenturyLink,Comcast,15.0,8.333333333333334,6.429100507328637,1.0369516947304251,79.99999999999999,False,True,Pct Increase > 30%
2025-06-28,Tennessee,"Memphis, TN",AT&T,Comcast,16.0,7.333333333333333,8.504900548115383,1.0190203421705066,118.18181818181822,False,True,Pct Increase > 30%
2025-06-28,Utah,"Salt Lake City, UT",Comcast,Spectrum,16.0,11.0,5.0,1.0,45.45454545454545,False,True,Pct Increase > 30%
2025-06-28,North Carolina,"Raleigh-Durham, NC",Spectrum,AT&T,14.0,21.0,7.0,-1.0,-33.33333333333333,False,True,Other
2025-06-28,Wisconsin,"Milwaukee, WI",AT&T,Spectrum,17.0,13.0,4.0,1.0,30.76923076923077,False,True,Pct Increase > 30%
2025-06-28,New York,"New York, NY",Verizon,Spectrum,38.0,26.666666666666668,11.372481406154654,0.9965576489929335,42.49999999999999,False,True,Pct Increase > 30%
2025-06-28,Kentucky,"Louisville, KY",AT&T,Spectrum,18.0,9.666666666666666,8.386497083606084,0.9936607918964553,86.20689655172416,False,True,Pct Increase > 30%
2025-06-28,Florida,"Jacksonville, FL",T-Mobile FWA,Comcast,18.0,10.666666666666666,7.571877794400366,0.9684959969581861,68.75000000000001,False,True,Pct Increase > 30%
2025-06-28,New York,"Buffalo, NY",Spectrum,Comcast,10.0,15.333333333333334,5.507570547286102,-0.9683640522700839,-34.78260869565218,False,True,Other
2025-06-28,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",T-Mobile FWA,Spectrum,10.0,5.0,5.196152422706632,0.9622504486493763,100.0,False,True,Pct Increase > 30%
2025-06-28,Missouri,"St. Louis, MO",Spectrum,AT&T,21.0,11.0,10.583005244258363,0.944911182523068,90.9090909090909,False,True,Pct Increase > 30%
2025-06-28,North Carolina,"Charlotte, NC",AT&T,Spectrum,19.0,10.333333333333334,9.291573243177568,0.9327448043344279,83.87096774193547,False,True,Pct Increase > 30%
2025-06-28,Florida,"Jacksonville, FL",AT&T,Comcast,21.0,9.333333333333334,13.576941236277534,0.8593000782454135,124.99999999999997,False,True,Pct Increase > 30%
2025-06-28,Colorado,"Denver, CO",Comcast,AT&T,11.0,16.0,6.0,-0.8333333333333334,-31.25,False,True,Other
2025-06-28,Kentucky,"Louisville, KY",Spectrum,AT&T,11.0,6.0,6.082762530298219,0.8219949365267865,83.33333333333334,False,True,Pct Increase > 30%
2025-06-28,Maryland,"Washington, DC",Verizon,Comcast,24.0,15.333333333333334,10.598742063723098,0.8177071028391706,56.52173913043478,False,True,Pct Increase > 30%
2025-06-28,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",Spectrum,AT&T,17.0,11.333333333333334,7.023769168568492,0.8067842963896241,49.99999999999999,False,True,Pct Increase > 30%
2025-06-28,Minnesota,"Minneapolis-St. Paul, MN",Spectrum,Comcast,14.0,8.333333333333334,7.023769168568493,0.806784296389624,67.99999999999999,False,True,Pct Increase > 30%
2025-06-28,Illinois,"Chicago, IL",Comcast,AT&T,46.0,24.666666666666668,28.00595174839329,0.761742843985198,86.48648648648648,False,True,Pct Increase > 30%
2025-06-28,Illinois,"Chicago, IL",Comcast,T-Mobile FWA,19.0,9.333333333333334,12.701705922171767,0.761052627568143,103.57142857142856,False,True,Pct Increase > 30%
2025-06-28,New Jersey,"Philadelphia, PA",Comcast,Verizon,51.0,31.333333333333332,26.159765544311238,0.7517906318141075,62.76595744680852,False,True,Pct Increase > 30%
2025-06-28,Georgia,"Atlanta, GA",Windstream,Comcast,11.0,6.666666666666667,5.8594652770823155,0.7395441611851465,64.99999999999999,False,True,Pct Increase > 30%
2025-06-28,Texas,"Dallas-Ft. Worth, TX",T-Mobile FWA,AT&T,15.0,9.666666666666666,7.234178138070234,0.7372410841345464,55.17241379310346,False,True,Pct Increase > 30%
2025-06-28,Pennsylvania,"Pittsburgh, PA",Comcast,Spectrum,14.0,7.0,9.539392014169456,0.7337993857053429,100.0,False,True,Pct Increase > 30%
2025-06-28,North Carolina,"Charlotte, NC",T-Mobile FWA,Spectrum,19.0,11.333333333333334,10.503967504392486,0.7298829383716834,67.6470588235294,False,True,Pct Increase > 30%
2025-06-28,Ohio,"Cincinnati, OH",Spectrum,Comcast,15.0,8.666666666666666,8.962886439832502,0.7066176031403217,73.07692307692308,False,True,Pct Increase > 30%
2025-06-28,Georgia,"Atlanta, GA",Spectrum,AT&T,15.0,9.333333333333334,8.082903768654761,0.701068184015974,60.71428571428571,False,True,Pct Increase > 30%
2025-06-28,New York,"Albany-Schenectady-Troy, NY",Spectrum,Comcast,10.0,5.333333333333333,6.6583281184793925,0.7008766440504625,87.50000000000001,False,True,Pct Increase > 30%
2025-06-28,Florida,"Jacksonville, FL",Comcast,Spectrum,15.0,7.333333333333333,11.015141094572204,0.6960116625691228,104.54545454545456,False,True,Pct Increase > 30%
2025-06-28,Florida,"Tampa-St. Petersburg, FL",T-Mobile FWA,Comcast,15.0,23.0,12.0,-0.6666666666666666,-34.78260869565217,False,True,Other
2025-06-28,North Carolina,"Charlotte, NC",Spectrum,AT&T,28.0,17.666666666666668,15.50268793897798,0.6665510764331725,58.49056603773584,False,True,Pct Increase > 30%
2025-06-28,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",AT&T,Spectrum,11.0,7.0,6.244997998398398,0.6405126152203485,57.14285714285714,False,True,Pct Increase > 30%
2025-06-28,Illinois,"Chicago, IL",Comcast,Cox Communications,11.0,7.333333333333333,5.773502691896257,0.6350852961085884,50.000000000000014,False,True,Pct Increase > 30%
2025-06-28,Nevada,"Las Vegas, NV",Cox Communications,T-Mobile FWA,11.0,7.333333333333333,5.773502691896257,0.6350852961085884,50.000000000000014,False,True,Pct Increase > 30%
2025-06-28,Maine,"Portland-Auburn, ME",Consolidated,Spectrum,22.0,12.666666666666666,16.77299416721217,0.5564500434620149,73.6842105263158,False,True,Pct Increase > 30%
2025-06-28,New Jersey,"Philadelphia, PA",Comcast,Spectrum,18.0,10.333333333333334,13.79613472438325,0.5557112060609716,74.19354838709677,False,True,Pct Increase > 30%
2025-06-28,Illinois,"Chicago, IL",AT&T,Comcast,31.0,21.333333333333332,17.7857620959388,0.5435059017726294,45.31250000000001,False,True,Pct Increase > 30%
2025-06-28,Tennessee,"Memphis, TN",Comcast,AT&T,14.0,8.0,11.357816691600547,0.5282705437953743,75.0,False,True,Pct Increase > 30%
2025-06-28,New York,"New York, NY",T-Mobile FWA,Verizon,12.0,9.0,6.082762530298219,0.4931969619160719,33.33333333333333,False,True,Pct Increase > 30%
2025-06-28,Maryland,"Washington, DC",Comcast,Verizon,18.0,12.333333333333334,11.67618659209133,0.4853182691089305,45.94594594594594,False,True,Pct Increase > 30%
2025-06-28,North Carolina,"Charlotte, NC",Verizon FWA,Spectrum,10.0,7.333333333333333,5.507570547286102,0.48418202613504197,36.36363636363637,False,True,Pct Increase > 30%
2025-06-28,New York,"New York, NY",T-Mobile FWA,Altice,14.0,10.0,9.539392014169456,0.4193139346887673,40.0,False,True,Pct Increase > 30%
2025-06-28,New York,"New York, NY",T-Mobile FWA,Comcast,11.0,8.0,7.211102550927978,0.41602514716892186,37.5,False,True,Pct Increase > 30%
2025-06-28,Missouri,"St. Louis, MO",AT&T,Spectrum,17.0,11.333333333333334,14.571661996262929,0.38888265924092585,49.99999999999999,False,True,Pct Increase > 30%
2025-06-28,New Jersey,"New York, NY",Comcast,Verizon,31.0,22.666666666666668,22.546248764114473,0.36961063547728634,36.764705882352935,False,True,Pct Increase > 30%
2025-06-28,Minnesota,"Minneapolis-St. Paul, MN",Comcast,Spectrum,12.0,8.333333333333334,12.701705922171767,0.2886751345948128,43.999999999999986,False,True,Pct Increase > 30%
2025-06-28,North Carolina,"Charlotte, NC",Spectrum,Comcast,18.0,13.333333333333334,20.502032419575706,0.22761970965429015,34.99999999999999,False,True,Pct Increase > 30%
2025-06-29,California,"Los Angeles, CA",Verizon FWA,Spectrum,15.0,23.666666666666668,0.5773502691896255,-15.011106998930279,-36.61971830985916,False,True,Z-Score > 1.5
2025-06-29,Maryland,"Washington, DC",Comcast,Spectrum,15.0,1.6666666666666667,1.5275252316519465,8.728715609439696,800.0,False,True,Z-Score > 1.5
2025-06-29,New York,"New York, NY",Verizon,T-Mobile FWA,10.0,5.333333333333333,0.5773502691896257,8.082903768654761,87.50000000000001,False,True,Z-Score > 1.5
2025-06-29,Florida,"Ft. Myers-Naples, FL",CenturyLink,Comcast,21.0,13.0,1.0,8.0,61.53846153846154,False,True,Z-Score > 1.5
2025-06-29,Delaware,"Salisbury, MD",Comcast,Verizon,13.0,5.333333333333333,1.1547005383792517,6.639528095680696,143.75000000000003,False,True,Z-Score > 1.5
2025-06-29,Texas,"Harlingen-Weslaco-Brownsville-McAllen, TX",Spectrum,AT&T,15.0,7.333333333333333,1.1547005383792517,6.639528095680696,104.54545454545456,False,True,Z-Score > 1.5
2025-06-29,Maine,"Bangor, ME",Consolidated,Spectrum,23.0,10.0,2.0,6.5,130.0,False,True,Z-Score > 1.5
2025-06-29,Utah,"Salt Lake City, UT",Google Fiber,Comcast,11.0,14.666666666666666,0.5773502691896255,-6.350852961085885,-24.999999999999996,False,True,Z-Score > 1.5
2025-06-29,Texas,"Houston, TX",T-Mobile FWA,Spectrum,21.0,15.0,1.0,6.0,40.0,False,True,Z-Score > 1.5
2025-06-29,Pennsylvania,"Pittsburgh, PA",Verizon FWA,Comcast,11.0,2.3333333333333335,1.5275252316519468,5.673665146135801,371.4285714285714,False,True,Z-Score > 1.5
2025-06-29,Washington,"Seattle-Tacoma, WA",Comcast,CenturyLink,14.0,22.333333333333332,1.5275252316519463,-5.45544725589981,-37.31343283582089,False,True,Z-Score > 1.5
2025-06-29,New York,"New York, NY",Altice,Spectrum,35.0,7.333333333333333,5.507570547286102,5.02338852115106,377.2727272727273,False,True,Z-Score > 1.5
2025-06-29,Michigan,"Flint-Saginaw-Bay City, MI",Comcast,Spectrum,13.0,5.333333333333333,1.5275252316519468,5.019011475427825,143.75000000000003,False,True,Z-Score > 1.5
2025-06-29,Maryland,"Washington, DC",Comcast,Verizon,10.0,2.3333333333333335,1.5275252316519468,5.019011475427824,328.5714285714285,False,True,Z-Score > 1.5
2025-06-29,Florida,"Miami-Ft. Lauderdale, FL",AT&T,Comcast,43.0,58.0,3.0,-5.0,-25.862068965517242,False,True,Z-Score > 1.5
2025-06-29,Ohio,"Columbus, OH",Verizon FWA,Spectrum,10.0,2.6666666666666665,1.5275252316519468,4.800793585191832,275.00000000000006,False,True,Z-Score > 1.5
2025-06-29,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",Comcast,AT&T,15.0,9.666666666666666,1.1547005383792515,4.618802153517007,55.17241379310346,False,True,Z-Score > 1.5
2025-06-29,New York,"New York, NY",T-Mobile FWA,Spectrum,21.0,5.666666666666667,3.511884584284246,4.366126780461495,270.5882352941176,False,True,Z-Score > 1.5
2025-06-29,Georgia,"Atlanta, GA",Comcast,T-Mobile FWA,12.0,18.666666666666668,1.5275252316519463,-4.364357804719849,-35.71428571428572,False,True,Z-Score > 1.5
2025-06-29,Maine,"Portland-Auburn, ME",Spectrum,Comcast,25.0,12.333333333333334,3.0550504633038935,4.146139914483855,102.7027027027027,False,True,Z-Score > 1.5
2025-06-29,New York,"New York, NY",Spectrum,Verizon,52.0,11.0,10.14889156509222,4.039850040473602,372.7272727272727,False,True,Z-Score > 1.5
2025-06-29,Indiana,"Indianapolis, IN",Comcast,AT&T,22.0,13.666666666666666,2.0816659994661326,4.003203845127179,60.97560975609757,False,True,Z-Score > 1.5
2025-06-29,Indiana,"Indianapolis, IN",AT&T,Spectrum,10.0,6.0,1.0,4.0,66.66666666666666,False,True,Z-Score > 1.5
2025-06-29,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,20.0,5.666666666666667,3.7859388972001824,3.785938897200182,252.94117647058818,False,True,Z-Score > 1.5
2025-06-29,Washington,"Seattle-Tacoma, WA",Comcast,Ziply Fiber,14.0,9.666666666666666,1.1547005383792515,3.7527767497325684,44.827586206896555,False,True,Z-Score > 1.5
2025-06-29,New York,"New York, NY",Spectrum,Altice,51.0,10.666666666666666,11.015141094572204,3.661626572646255,378.12500000000006,False,True,Z-Score > 1.5
2025-06-29,New York,"New York, NY",Altice,Verizon,39.0,8.333333333333334,8.504900548115383,3.6057642876802536,367.99999999999994,False,True,Z-Score > 1.5
2025-06-29,Illinois,"Chicago, IL",AT&T,Spectrum,10.0,2.6666666666666665,2.0816659994661326,3.5228193837119175,275.00000000000006,False,True,Z-Score > 1.5
2025-06-29,Colorado,"Denver, CO",Comcast,CenturyLink,18.0,31.333333333333332,3.785938897200182,-3.5218036253024954,-42.5531914893617,False,True,Z-Score > 1.5
2025-06-29,Florida,"Miami-Ft. Lauderdale, FL",T-Mobile FWA,Comcast,40.0,28.0,3.4641016151377544,3.464101615137755,42.857142857142854,False,True,Z-Score > 1.5
2025-06-29,California,"San Francisco-Oakland-San Jose, CA",Comcast,AT&T,27.0,35.333333333333336,2.5166114784235822,-3.3113308926626117,-23.584905660377366,False,True,Z-Score > 1.5
2025-06-29,California,"San Francisco-Oakland-San Jose, CA",AT&T,Comcast,36.0,29.333333333333332,2.081665999466132,3.202563076101744,22.727272727272734,False,True,Z-Score > 1.5
2025-06-29,Florida,"Tampa-St. Petersburg, FL",T-Mobile FWA,Spectrum,26.0,15.0,3.605551275463989,3.05085107923876,73.33333333333333,False,True,Z-Score > 1.5
2025-06-29,Maryland,"Baltimore, MD",T-Mobile FWA,Comcast,14.0,7.666666666666667,2.081665999466133,3.042434922296655,82.6086956521739,False,True,Z-Score > 1.5
2025-06-29,Maryland,"Baltimore, MD",Verizon,Comcast,28.0,20.0,2.6457513110645907,3.0237157840738176,40.0,False,True,Z-Score > 1.5
2025-06-29,Florida,"Tampa-St. Petersburg, FL",Spectrum,AT&T,15.0,25.333333333333332,3.511884584284246,-2.942389786832747,-40.78947368421053,False,True,Z-Score > 1.5
2025-06-29,Georgia,"Atlanta, GA",AT&T,Comcast,81.0,79.33333333333333,0.5773502691896247,2.886751345948142,2.1008403361344596,False,True,Z-Score > 1.5
2025-06-29,Massachusetts,"Boston, MA",Verizon,Spectrum,10.0,8.333333333333334,0.5773502691896255,2.886751345948129,19.999999999999993,False,True,Z-Score > 1.5
2025-06-29,Ohio,"Cleveland-Akron, OH",Frontier,Spectrum,10.0,5.0,1.7320508075688772,2.886751345948129,100.0,False,True,Z-Score > 1.5
2025-06-29,Washington,"Seattle-Tacoma, WA",Ziply Fiber,Comcast,19.0,14.0,1.7320508075688772,2.886751345948129,35.714285714285715,False,True,Z-Score > 1.5
2025-06-29,Minnesota,"Minneapolis-St. Paul, MN",Spectrum,Comcast,10.0,1.6666666666666667,2.8867513459481287,2.886751345948129,500.0,False,True,Z-Score > 1.5
2025-06-29,Minnesota,"Minneapolis-St. Paul, MN",CenturyLink,Comcast,10.0,14.333333333333334,1.5275252316519465,-2.8368325730679014,-30.232558139534888,False,True,Z-Score > 1.5
2025-06-29,Connecticut,"Hartford & New Haven, CT",Frontier,Comcast,54.0,35.333333333333336,7.094598884597588,2.631109520115661,52.83018867924527,False,True,Z-Score > 1.5
2025-06-29,New York,"New York, NY",T-Mobile FWA,Altice,13.0,4.666666666666667,3.214550253664318,2.592379236826063,178.57142857142853,False,True,Z-Score > 1.5
2025-06-29,Florida,"Orlando-Daytona Beach-Melbourne, FL",T-Mobile FWA,Spectrum,20.0,14.666666666666666,2.0816659994661326,2.5620504608813945,36.36363636363637,False,True,Z-Score > 1.5
2025-06-29,New York,"New York, NY",Verizon,Comcast,29.0,18.666666666666668,4.163331998932265,2.4819863839788505,55.35714285714285,False,True,Z-Score > 1.5
2025-06-29,Arizona,"Phoenix, AZ",Cox Communications,Spectrum,23.0,19.333333333333332,1.5275252316519465,2.400396792595917,18.965517241379317,False,True,Z-Score > 1.5
2025-06-29,California,"Los Angeles, CA",Spectrum,Altice,12.0,4.666666666666667,3.055050463303893,2.400396792595916,157.1428571428571,False,True,Z-Score > 1.5
2025-06-29,Texas,"Dallas-Ft. Worth, TX",Spectrum,T-Mobile FWA,25.0,15.333333333333334,4.041451884327381,2.391879686642735,63.043478260869556,False,True,Z-Score > 1.5
2025-06-29,Michigan,"Flint-Saginaw-Bay City, MI",Spectrum,Comcast,17.0,10.0,3.0,2.3333333333333335,70.0,False,True,Z-Score > 1.5
2025-06-29,New York,"New York, NY",Altice,T-Mobile FWA,11.0,3.6666666666666665,3.2145502536643185,2.281293728406936,200.00000000000006,False,True,Z-Score > 1.5
2025-06-29,Texas,"Houston, TX",Comcast,Frontier,11.0,5.0,2.6457513110645907,2.2677868380553634,120.0,False,True,Z-Score > 1.5
2025-06-29,Texas,"Dallas-Ft. Worth, TX",T-Mobile FWA,Comcast,15.0,9.0,2.6457513110645907,2.2677868380553634,66.66666666666666,False,True,Z-Score > 1.5
2025-06-29,New Jersey,"New York, NY",Altice,Comcast,20.0,8.0,5.291502622129181,2.2677868380553634,150.0,False,True,Z-Score > 1.5
2025-06-29,Nevada,"Las Vegas, NV",Cox Communications,CenturyLink,17.0,11.333333333333334,2.516611478423583,2.251705007010574,49.99999999999999,False,True,Z-Score > 1.5
2025-06-29,North Carolina,"Charlotte, NC",Spectrum,T-Mobile FWA,14.0,4.666666666666667,4.163331998932265,2.24179415327122,199.99999999999994,False,True,Z-Score > 1.5
2025-06-29,Texas,"Dallas-Ft. Worth, TX",T-Mobile FWA,Spectrum,21.0,26.333333333333332,2.5166114784235836,-2.1192517713040693,-20.253164556962023,False,True,Z-Score > 1.5
2025-06-29,Florida,"Tampa-St. Petersburg, FL",Comcast,Spectrum,10.0,8.0,1.0,2.0,25.0,False,True,Z-Score > 1.5
2025-06-29,Ohio,"Cincinnati, OH",Spectrum,Cincinnati Bell,17.0,6.0,5.5677643628300215,1.975658322294524,183.33333333333331,False,True,Z-Score > 1.5
2025-06-29,Hawaii,"Honolulu, HI",Cincinnati Bell,Spectrum,14.0,7.666666666666667,3.214550253664318,1.9702082199878082,82.6086956521739,False,True,Z-Score > 1.5
2025-06-29,Texas,"Dallas-Ft. Worth, TX",Spectrum,AT&T,65.0,56.0,4.58257569495584,1.9639610121239315,16.071428571428573,False,True,Z-Score > 1.5
2025-06-29,Illinois,"Chicago, IL",AT&T,Comcast,30.0,10.333333333333334,10.214368964029708,1.9253922328362707,190.32258064516125,False,True,Z-Score > 1.5
2025-06-29,Florida,"Miami-Ft. Lauderdale, FL",Comcast,AT&T,36.0,45.333333333333336,5.033222956847166,-1.854345299891062,-20.588235294117652,False,True,Z-Score > 1.5
2025-06-29,Wisconsin,"Milwaukee, WI",Spectrum,Comcast,11.0,15.666666666666666,2.5166114784235836,-1.8543452998910608,-29.78723404255319,False,True,Z-Score > 1.5
2025-06-29,Ohio,"Cleveland-Akron, OH",Spectrum,AT&T,13.0,21.0,4.358898943540674,-1.835325870964494,-38.095238095238095,False,True,Z-Score > 1.5
2025-06-29,Maryland,"Baltimore, MD",Comcast,T-Mobile FWA,15.0,6.666666666666667,4.618802153517007,1.80421959121758,124.99999999999997,False,True,Z-Score > 1.5
2025-06-29,Florida,"Tampa-St. Petersburg, FL",Spectrum,Frontier,34.0,43.0,5.0,-1.8,-20.930232558139537,False,True,Z-Score > 1.5
2025-06-29,Arizona,"Phoenix, AZ",Cox Communications,CenturyLink,21.0,29.333333333333332,4.725815626252608,-1.7633640396464956,-28.409090909090907,False,True,Z-Score > 1.5
2025-06-29,Florida,"Tampa-St. Petersburg, FL",T-Mobile FWA,Comcast,14.0,10.333333333333334,2.0816659994661326,1.7614096918559583,35.48387096774193,False,True,Z-Score > 1.5
2025-06-29,Washington,"Seattle-Tacoma, WA",CenturyLink,Comcast,16.0,10.666666666666666,3.0550504633038935,1.7457431218879391,50.000000000000014,False,True,Z-Score > 1.5
2025-06-29,Arizona,"Phoenix, AZ",T-Mobile FWA,Cox Communications,16.0,13.333333333333334,1.5275252316519465,1.745743121887939,19.999999999999996,False,True,Z-Score > 1.5
2025-06-29,North Carolina,"Charlotte, NC",T-Mobile FWA,Spectrum,17.0,11.0,3.4641016151377544,1.7320508075688774,54.54545454545454,False,True,Z-Score > 1.5
2025-06-29,Florida,"Orlando-Daytona Beach-Melbourne, FL",Comcast,Spectrum,18.0,12.0,3.4641016151377544,1.7320508075688774,50.0,False,True,Z-Score > 1.5
2025-06-29,Texas,"Houston, TX",AT&T,Comcast,87.0,70.0,10.0,1.7,24.285714285714285,False,True,Z-Score > 1.5
2025-06-29,Texas,"Houston, TX",Comcast,T-Mobile FWA,24.0,17.666666666666668,3.785938897200182,1.6728567220186852,35.849056603773576,False,True,Z-Score > 1.5
2025-06-29,Florida,"Jacksonville, FL",Comcast,Spectrum,24.0,9.0,9.0,1.6666666666666667,166.66666666666669,False,True,Z-Score > 1.5
2025-06-29,California,"San Francisco-Oakland-San Jose, CA",T-Mobile FWA,Spectrum,13.0,7.0,3.605551275463989,1.6641005886756874,85.71428571428571,False,True,Z-Score > 1.5
2025-06-29,Texas,"Dallas-Ft. Worth, TX",AT&T,Frontier,13.0,7.0,3.605551275463989,1.6641005886756874,85.71428571428571,False,True,Z-Score > 1.5
2025-06-29,Florida,"Tampa-St. Petersburg, FL",Frontier,Spectrum,55.0,73.33333333333333,11.239810200058242,-1.6311070211166314,-24.999999999999993,False,True,Z-Score > 1.5
2025-06-29,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,34.0,11.0,14.177446878757825,1.622294916474776,209.0909090909091,False,True,Z-Score > 1.5
2025-06-29,Tennessee,"Memphis, TN",AT&T,Comcast,15.0,4.333333333333333,6.6583281184793925,1.6020037578296287,246.15384615384622,False,True,Z-Score > 1.5
2025-06-29,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",Spectrum,Comcast,13.0,9.666666666666666,2.0816659994661326,1.6012815380508718,34.482758620689665,False,True,Z-Score > 1.5
2025-06-29,Michigan,"Detroit, MI",Comcast,T-Mobile FWA,19.0,12.333333333333334,4.163331998932266,1.601281538050871,54.05405405405405,False,True,Z-Score > 1.5
2025-06-29,California,"Los Angeles, CA",Frontier,Spectrum,54.0,69.0,9.539392014169456,-1.5724272550828775,-21.73913043478261,False,True,Z-Score > 1.5
2025-06-29,Maryland,"Baltimore, MD",Comcast,Verizon,14.0,16.333333333333332,1.5275252316519472,-1.5275252316519454,-14.28571428571428,False,True,Z-Score > 1.5
2025-06-29,Colorado,"Denver, CO",T-Mobile FWA,Comcast,12.0,8.0,2.6457513110645907,1.5118578920369088,50.0,False,True,Z-Score > 1.5
2025-06-29,New York,"New York, NY",Verizon,Spectrum,33.0,14.0,13.0,1.4615384615384615,135.71428571428572,False,True,Pct Increase > 30%
2025-06-29,North Carolina,"Charlotte, NC",Spectrum,Windstream,10.0,6.333333333333333,2.516611478423583,1.4569855927715483,57.89473684210527,False,True,Pct Increase > 30%
2025-06-29,Florida,"Tampa-St. Petersburg, FL",Verizon FWA,Spectrum,11.0,16.0,3.605551275463989,-1.386750490563073,-31.25,False,True,Other
2025-06-29,Michigan,"Detroit, MI",Comcast,AT&T,19.0,33.0,10.535653752852738,-1.3288211940534986,-42.42424242424242,False,True,Other
