the_date,winner,total_wins,win_share
2025-03-16,WOW!,54.0,0.6113207547169812
2025-03-16,Consolidated,43.0,0.48679245283018874
2025-03-16,Cincinnati Bell,37.0,0.41886792452830196
2025-03-16,Hughes,35.0,0.3962264150943397
2025-03-16,Service Electric,35.0,0.3962264150943397
2025-03-16,Hotwire Fision,34.0,0.3849056603773585
2025-03-16,Ziply Fiber,32.0,0.36226415094339626
2025-03-16,Conexon Connect,31.0,0.3509433962264151
2025-03-16,Armstrong,31.0,0.3509433962264151
2025-03-16,Lumos,31.0,0.3509433962264151
2025-03-16,Midcontinent,28.0,0.31698113207547174
2025-03-16,Vyve Broadband,23.0,0.2603773584905661
2025-03-16,Shentel,23.0,0.2603773584905661
2025-03-16,Bluepeak,22.0,0.24905660377358493
2025-03-16,GoNetspeed,20.0,0.22641509433962267
2025-03-16,Vexus Fiber,20.0,0.22641509433962267
2025-03-16,Buckeye,20.0,0.22641509433962267
2025-03-16,Ezee Fiber,18.0,0.20377358490566042
2025-03-16,Wyyerd Communications,18.0,0.20377358490566042
2025-03-16,Horry,17.0,0.19245283018867926
2025-03-16,Rise Broadband,16.0,0.18113207547169813
2025-03-16,Allo Communications,14.0,0.15849056603773587
2025-03-16,Surf Internet,12.0,0.1358490566037736
2025-03-16,Point Broadband,11.0,0.12452830188679247
2025-03-16,Sonic,9.0,0.10188679245283021
2025-03-16,C Spire Fiber,9.0,0.10188679245283021
2025-03-16,IdeaTek,8.0,0.09056603773584906
2025-03-16,Pavlov Media,7.0,0.07924528301886793
2025-03-16,Greenlight Networks (NY),7.0,0.07924528301886793
2025-03-16,i3 Broadband,6.0,0.0679245283018868
2025-03-17,Spectrum,971.0,18.01595645989239
2025-03-17,Comcast,956.0,17.737646112932158
2025-03-17,T-Mobile FWA,575.0,10.66856330014225
2025-03-17,AT&T,562.0,10.42736099944338
2025-03-17,Verizon FWA,387.0,7.1804069515740006
2025-03-17,Frontier,240.0,4.452965551363722
2025-03-17,Cox Communications,219.0,4.063331065619396
2025-03-17,Verizon,188.66666666666666,3.500525697322036
2025-03-17,Altice,146.0,2.708887377079597
2025-03-17,CenturyLink,130.0,2.412023006988682
2025-03-17,Starlink,102.0,1.8925103593295816
2025-03-17,Google Fiber,87.0,1.614200012369349
2025-03-17,Windstream,85.0,1.5770919661079845
2025-03-17,Brightspeed,73.0,1.3544436885397986
2025-03-17,Cable One,62.0,1.1503494341022946
2025-03-17,Mediacom,54.0,1.0019172490568373
2025-03-17,Metronet,53.0,0.9833632259261551
2025-03-17,Consolidated,46.0,0.8534850640113799
2025-03-17,Astound Broadband,43.0,0.7978229946193334
2025-03-17,TDS Telecom,34.0,0.6308367864431939
2025-03-17,Atlantic Broadband,34.0,0.6308367864431939
2025-03-17,Ziply Fiber,28.0,0.5195126476591008
2025-03-17,Hughes,25.0,0.4638505782670543
2025-03-17,Service Electric,25.0,0.4638505782670543
2025-03-17,WOW!,21.0,0.38963448574432563
2025-03-17,Armstrong,17.0,0.3154183932215969
2025-03-17,Lumos,17.0,0.3154183932215969
2025-03-17,Hotwire Fision,17.0,0.3154183932215969
2025-03-17,Midcontinent,15.0,0.2783103469602326
2025-03-17,Conexon Connect,14.0,0.2597563238295504
2025-03-17,Shentel,14.0,0.2597563238295504
2025-03-17,Vyve Broadband,14.0,0.2597563238295504
2025-03-17,Cincinnati Bell,13.0,0.24120230069886822
2025-03-17,Bluepeak,11.0,0.2040942544375039
2025-03-17,Surf Internet,10.0,0.1855402313068217
2025-03-17,Horry,10.0,0.1855402313068217
2025-03-17,Vexus Fiber,10.0,0.1855402313068217
2025-03-17,Wyyerd Communications,10.0,0.1855402313068217
2025-03-17,i3 Broadband,9.0,0.16698620817613954
2025-03-17,Sonic,8.0,0.14843218504545738
2025-03-17,Rise Broadband,8.0,0.14843218504545738
2025-03-17,Ezee Fiber,7.0,0.1298781619147752
2025-03-17,Point Broadband,6.0,0.11132413878409303
2025-03-17,C Spire Fiber,6.0,0.11132413878409303
2025-03-17,GoNetspeed,5.0,0.09277011565341085
2025-03-17,Allo Communications,5.0,0.09277011565341085
2025-03-17,Pavlov Media,5.0,0.09277011565341085
2025-03-17,Buckeye,5.0,0.09277011565341085
2025-03-17,IdeaTek,4.0,0.07421609252272869
2025-03-17,Greenlight Networks (NY),3.0,0.055662069392046515
2025-03-18,Spectrum,1108.0,18.114441416893733
2025-03-18,Comcast,1075.0,17.574931880108995
2025-03-18,T-Mobile FWA,664.0,10.85558583106267
2025-03-18,AT&T,574.0,9.384196185286104
2025-03-18,Verizon FWA,433.0,7.079019073569483
2025-03-18,Frontier,275.0,4.49591280653951
2025-03-18,Cox Communications,242.0,3.9564032697547686
2025-03-18,Verizon,197.66666666666666,3.231607629427793
2025-03-18,Altice,173.0,2.828337874659401
2025-03-18,CenturyLink,164.0,2.681198910081744
2025-03-18,Windstream,112.0,1.8310626702997277
2025-03-18,Starlink,109.0,1.782016348773842
2025-03-18,Brightspeed,89.0,1.455040871934605
2025-03-18,Cable One,86.0,1.4059945504087195
2025-03-18,Google Fiber,82.0,1.340599455040872
2025-03-18,Mediacom,74.0,1.2098092643051772
2025-03-18,Metronet,62.0,1.013623978201635
2025-03-18,Astound Broadband,52.0,0.8501362397820165
2025-03-18,Consolidated,50.0,0.8174386920980927
2025-03-18,TDS Telecom,44.0,0.7193460490463216
2025-03-18,Hotwire Fision,35.0,0.5722070844686649
2025-03-18,Atlantic Broadband,34.0,0.5558583106267031
2025-03-18,Hughes,31.0,0.5068119891008175
2025-03-18,WOW!,29.0,0.4741144414168938
2025-03-18,Service Electric,28.0,0.4577656675749319
2025-03-18,Midcontinent,25.0,0.40871934604904636
2025-03-18,Ziply Fiber,25.0,0.40871934604904636
2025-03-18,Armstrong,21.0,0.34332425068119893
2025-03-18,Vyve Broadband,19.0,0.31062670299727524
2025-03-18,Vexus Fiber,19.0,0.31062670299727524
2025-03-18,Cincinnati Bell,18.0,0.29427792915531337
2025-03-18,Point Broadband,15.0,0.2452316076294278
2025-03-18,Shentel,14.0,0.22888283378746596
2025-03-18,Bluepeak,13.0,0.21253405994550412
2025-03-18,Lumos,12.0,0.19618528610354224
2025-03-18,C Spire Fiber,12.0,0.19618528610354224
2025-03-18,Allo Communications,11.0,0.1798365122615804
2025-03-18,Wyyerd Communications,11.0,0.1798365122615804
2025-03-18,Conexon Connect,11.0,0.1798365122615804
2025-03-18,i3 Broadband,10.0,0.16348773841961856
2025-03-18,Sonic,9.0,0.14713896457765668
2025-03-18,Horry,8.0,0.13079019073569484
2025-03-18,GoNetspeed,7.0,0.11444141689373298
2025-03-18,Greenlight Networks (NY),7.0,0.11444141689373298
2025-03-18,Ezee Fiber,6.0,0.09809264305177112
2025-03-18,Buckeye,6.0,0.09809264305177112
2025-03-18,Rise Broadband,5.0,0.08174386920980928
2025-03-18,Surf Internet,5.0,0.08174386920980928
2025-03-18,IdeaTek,3.0,0.04904632152588556
2025-03-18,Pavlov Media,2.0,0.03269754768392371
2025-03-19,Spectrum,1245.0,19.099974431091788
2025-03-19,Comcast,968.6666666666666,14.860649450268468
2025-03-19,T-Mobile FWA,723.0,11.091792380465352
2025-03-19,AT&T,627.6666666666666,9.629250830989514
2025-03-19,Verizon FWA,491.0,7.532600357964713
2025-03-19,Frontier,343.0,5.262081309128099
2025-03-19,Cox Communications,245.0,3.7586295065200708
2025-03-19,CenturyLink,222.66666666666666,3.416006136537969
2025-03-19,Verizon,209.0,3.206341089235489
2025-03-19,Altice,151.33333333333334,2.321656865251853
2025-03-19,Starlink,111.0,1.7028892866274605
2025-03-19,Windstream,105.0,1.6108412170800304
2025-03-19,Cable One,100.0,1.5341344924571718
2025-03-19,Brightspeed,91.0,1.3960623881360263
2025-03-19,Metronet,77.0,1.1812835591920223
2025-03-19,Mediacom,76.0,1.1659422142674505
2025-03-19,Google Fiber,62.0,0.9511633853234465
2025-03-19,Consolidated,59.0,0.9051393505497313
2025-03-19,TDS Telecom,57.0,0.8744566607005879
2025-03-19,Astound Broadband,48.0,0.7363845563794424
2025-03-19,Hotwire Fision,40.0,0.6136537969828687
2025-03-19,Atlantic Broadband,40.0,0.6136537969828687
2025-03-19,Hughes,33.0,0.5062643825108667
2025-03-19,WOW!,32.0,0.49092303758629496
2025-03-19,Cincinnati Bell,29.0,0.4448990028125798
2025-03-19,Ziply Fiber,28.0,0.4295576578880081
2025-03-19,Midcontinent,27.0,0.41421631296343636
2025-03-19,Armstrong,22.0,0.33750958834057776
2025-03-19,Lumos,21.0,0.3221682434160061
2025-03-19,GoNetspeed,17.0,0.2608028637177192
2025-03-19,Vyve Broadband,16.0,0.24546151879314748
2025-03-19,Conexon Connect,16.0,0.24546151879314748
2025-03-19,Horry,16.0,0.24546151879314748
2025-03-19,Vexus Fiber,15.0,0.23012017386857575
2025-03-19,Allo Communications,14.0,0.21477882894400405
2025-03-19,Surf Internet,13.0,0.19943748401943232
2025-03-19,Service Electric,13.0,0.19943748401943232
2025-03-19,Ezee Fiber,12.0,0.1840961390948606
2025-03-19,Bluepeak,12.0,0.1840961390948606
2025-03-19,Point Broadband,12.0,0.1840961390948606
2025-03-19,Sonic,11.0,0.16875479417028888
2025-03-19,i3 Broadband,11.0,0.16875479417028888
2025-03-19,C Spire Fiber,10.0,0.15341344924571718
2025-03-19,IdeaTek,9.0,0.13807210432114544
2025-03-19,Shentel,9.0,0.13807210432114544
2025-03-19,Wyyerd Communications,8.0,0.12273075939657374
2025-03-19,Buckeye,6.0,0.0920480695474303
2025-03-19,Greenlight Networks (NY),5.0,0.07670672462285859
2025-03-19,Pavlov Media,5.0,0.07670672462285859
2025-03-19,Rise Broadband,4.0,0.06136537969828687
2025-03-20,Spectrum,1223.0,17.714368482039397
2025-03-20,Comcast,1184.3333333333333,17.154306682116648
2025-03-20,AT&T,727.0,10.530127462340673
2025-03-20,T-Mobile FWA,725.0,10.501158748551564
2025-03-20,Verizon FWA,527.0,7.633256083429896
2025-03-20,Frontier,320.0,4.634994206257242
2025-03-20,Cox Communications,277.0,4.012166859791425
2025-03-20,Altice,192.0,2.7809965237543453
2025-03-20,Verizon,188.66666666666666,2.732715334105832
2025-03-20,CenturyLink,184.0,2.6651216685979144
2025-03-20,Windstream,122.0,1.7670915411355737
2025-03-20,Starlink,116.0,1.6801853997682503
2025-03-20,Cable One,108.0,1.5643105446118193
2025-03-20,Brightspeed,104.0,1.5063731170336037
2025-03-20,Google Fiber,82.0,1.1877172653534183
2025-03-20,Metronet,74.0,1.0718424101969872
2025-03-20,Mediacom,66.0,0.9559675550405562
2025-03-20,TDS Telecom,63.0,0.9125144843568945
2025-03-20,Consolidated,61.0,0.8835457705677868
2025-03-20,Astound Broadband,58.0,0.8400926998841252
2025-03-20,Atlantic Broadband,38.0,0.5504055619930475
2025-03-20,WOW!,37.0,0.5359212050984936
2025-03-20,Hughes,33.0,0.4779837775202781
2025-03-20,Lumos,28.0,0.4055619930475087
2025-03-20,Ziply Fiber,28.0,0.4055619930475087
2025-03-20,Service Electric,27.0,0.3910776361529548
2025-03-20,Armstrong,26.0,0.3765932792584009
2025-03-20,Midcontinent,25.0,0.36210892236384706
2025-03-20,Hotwire Fision,23.0,0.3331402085747393
2025-03-20,Cincinnati Bell,19.0,0.27520278099652373
2025-03-20,Vyve Broadband,19.0,0.27520278099652373
2025-03-20,Shentel,17.0,0.246234067207416
2025-03-20,Horry,16.0,0.23174971031286212
2025-03-20,Point Broadband,15.0,0.21726535341830822
2025-03-20,C Spire Fiber,14.0,0.20278099652375434
2025-03-20,Conexon Connect,14.0,0.20278099652375434
2025-03-20,GoNetspeed,14.0,0.20278099652375434
2025-03-20,Bluepeak,14.0,0.20278099652375434
2025-03-20,Allo Communications,12.0,0.17381228273464658
2025-03-20,Vexus Fiber,11.0,0.1593279258400927
2025-03-20,Wyyerd Communications,11.0,0.1593279258400927
2025-03-20,Ezee Fiber,10.0,0.14484356894553882
2025-03-20,Pavlov Media,10.0,0.14484356894553882
2025-03-20,Rise Broadband,10.0,0.14484356894553882
2025-03-20,IdeaTek,7.0,0.10139049826187717
2025-03-20,Buckeye,6.0,0.08690614136732329
2025-03-20,Greenlight Networks (NY),5.0,0.07242178447276941
2025-03-20,Surf Internet,5.0,0.07242178447276941
2025-03-20,i3 Broadband,4.0,0.05793742757821553
2025-03-20,Sonic,4.0,0.05793742757821553
2025-03-21,Spectrum,1283.0,18.949389523434423
2025-03-21,Comcast,1135.3333333333333,16.7684127609295
2025-03-21,T-Mobile FWA,805.0,11.889523434423003
2025-03-21,AT&T,606.0,8.950374163056322
2025-03-21,Verizon FWA,493.0,7.281410003938559
2025-03-21,Frontier,325.0,4.800118156754628
2025-03-21,Cox Communications,239.0,3.5299330445057113
2025-03-21,Verizon,207.0,3.057306025994486
2025-03-21,Altice,193.33333333333334,2.8554549035053176
2025-03-21,CenturyLink,192.0,2.8357621110673494
2025-03-21,Starlink,114.0,1.6837337534462389
2025-03-21,Brightspeed,106.0,1.5655769988184325
2025-03-21,Windstream,92.0,1.3588026782197717
2025-03-21,Cable One,86.0,1.270185112248917
2025-03-21,Google Fiber,83.0,1.2258763292634898
2025-03-21,Mediacom,61.0,0.9009452540370225
2025-03-21,Consolidated,60.0,0.8861756597085467
2025-03-21,TDS Telecom,57.0,0.8418668767231194
2025-03-21,Astound Broadband,54.0,0.797558093737692
2025-03-21,Ziply Fiber,45.0,0.6646317447814101
2025-03-21,Metronet,44.0,0.6498621504529343
2025-03-21,Atlantic Broadband,43.0,0.6350925561244585
2025-03-21,Hughes,42.0,0.6203229617959827
2025-03-21,WOW!,38.0,0.5612445844820796
2025-03-21,Hotwire Fision,33.0,0.4873966128397007
2025-03-21,Midcontinent,33.0,0.4873966128397007
2025-03-21,Armstrong,25.0,0.3692398582118945
2025-03-21,Service Electric,24.0,0.3544702638834187
2025-03-21,Cincinnati Bell,24.0,0.3544702638834187
2025-03-21,Lumos,22.0,0.32493107522646714
2025-03-21,Bluepeak,20.0,0.2953918865695156
2025-03-21,C Spire Fiber,19.0,0.2806222922410398
2025-03-21,Conexon Connect,14.0,0.2067743205986609
2025-03-21,Surf Internet,13.0,0.19200472627018514
2025-03-21,GoNetspeed,13.0,0.19200472627018514
2025-03-21,Vexus Fiber,12.0,0.17723513194170934
2025-03-21,Allo Communications,12.0,0.17723513194170934
2025-03-21,Shentel,11.0,0.16246553761323357
2025-03-21,i3 Broadband,11.0,0.16246553761323357
2025-03-21,Buckeye,10.0,0.1476959432847578
2025-03-21,Vyve Broadband,10.0,0.1476959432847578
2025-03-21,Point Broadband,10.0,0.1476959432847578
2025-03-21,Horry,9.0,0.13292634895628203
2025-03-21,Sonic,8.0,0.11815675462780624
2025-03-21,Ezee Fiber,8.0,0.11815675462780624
2025-03-21,Rise Broadband,8.0,0.11815675462780624
2025-03-21,Wyyerd Communications,6.0,0.08861756597085467
2025-03-21,Greenlight Networks (NY),5.0,0.0738479716423789
2025-03-21,IdeaTek,4.0,0.05907837731390312
2025-03-21,Pavlov Media,3.0,0.044308782985427335
2025-03-22,Spectrum,2116.0,17.969258640699746
2025-03-22,Comcast,2005.3333333333333,17.029467546069576
2025-03-22,T-Mobile FWA,1314.0,11.15860390069918
2025-03-22,AT&T,1207.3333333333333,10.252781158886968
2025-03-22,Verizon FWA,890.0,7.55795850199564
2025-03-22,Frontier,507.0,4.305488719676168
2025-03-22,Cox Communications,429.0,3.643105839725988
2025-03-22,Verizon,332.3333333333333,2.822203979958671
2025-03-22,CenturyLink,289.3333333333333,2.4570441871656237
2025-03-22,Altice,277.3333333333333,2.35513912871175
2025-03-22,Starlink,222.0,1.8852435813966653
2025-03-22,Windstream,214.0,1.8173068757607493
2025-03-22,Brightspeed,189.0,1.6050046706485124
2025-03-22,Cable One,155.0,1.3162736716958698
2025-03-22,Metronet,143.0,1.2143686132419962
2025-03-22,Mediacom,127.0,1.0784952019701644
2025-03-22,Google Fiber,111.0,0.9426217906983326
2025-03-22,TDS Telecom,103.0,0.8746850850624167
2025-03-22,Consolidated,99.0,0.8407167322444589
2025-03-22,Astound Broadband,79.0,0.6708749681546692
2025-03-22,Hughes,75.0,0.6369066153367112
2025-03-22,Atlantic Broadband,70.0,0.5944461743142638
2025-03-22,WOW!,67.0,0.5689699097007954
2025-03-22,Hotwire Fision,59.0,0.5010332040648795
2025-03-22,Armstrong,54.0,0.4585727630424321
2025-03-22,Midcontinent,51.0,0.43309649842896364
2025-03-22,Ziply Fiber,44.0,0.37365188099753727
2025-03-22,Shentel,41.0,0.3481756163840688
2025-03-22,GoNetspeed,38.0,0.3226993517706004
2025-03-22,Service Electric,38.0,0.3226993517706004
2025-03-22,C Spire Fiber,38.0,0.3226993517706004
2025-03-22,Cincinnati Bell,35.0,0.2972230871571319
2025-03-22,Vyve Broadband,32.0,0.27174682254366345
2025-03-22,Lumos,28.0,0.23777846972570552
2025-03-22,Vexus Fiber,28.0,0.23777846972570552
2025-03-22,Rise Broadband,26.0,0.22079429331672656
2025-03-22,Conexon Connect,26.0,0.22079429331672656
2025-03-22,Wyyerd Communications,24.0,0.20381011690774758
2025-03-22,Surf Internet,24.0,0.20381011690774758
2025-03-22,Ezee Fiber,21.0,0.17833385229427914
2025-03-22,Allo Communications,21.0,0.17833385229427914
2025-03-22,Buckeye,20.0,0.16984176408978965
2025-03-22,Bluepeak,18.0,0.1528575876808107
2025-03-22,i3 Broadband,17.0,0.1443654994763212
2025-03-22,Point Broadband,17.0,0.1443654994763212
2025-03-22,Sonic,15.0,0.12738132306734223
2025-03-22,Pavlov Media,11.0,0.09341297024938432
2025-03-22,Greenlight Networks (NY),11.0,0.09341297024938432
2025-03-22,IdeaTek,9.0,0.07642879384040535
2025-03-22,Horry,8.000000000000002,0.06793670563591589
2025-03-23,Spectrum,1765.0,18.328775658555156
2025-03-23,Comcast,1594.0,16.553013257641314
2025-03-23,T-Mobile FWA,1113.0,11.558032469105887
2025-03-23,AT&T,1004.0,10.42611374571636
2025-03-23,Verizon FWA,756.3333333333334,7.854200560767074
2025-03-23,Frontier,426.0,4.423829139118695
2025-03-23,Cox Communications,378.0,3.9253695178095462
2025-03-23,Verizon,324.3333333333333,3.368063968984734
2025-03-23,CenturyLink,252.0,2.616913011873031
2025-03-23,Altice,243.0,2.5234518328775657
2025-03-23,Starlink,193.0,2.004223060680536
2025-03-23,Windstream,168.0,1.7446086745820206
2025-03-23,Brightspeed,146.0,1.5161480148153275
2025-03-23,Cable One,113.0,1.1734570251652876
2025-03-23,Google Fiber,105.0,1.090380421613763
2025-03-23,Mediacom,97.0,1.007303818062238
2025-03-23,Metronet,96.0,0.9969192426182975
2025-03-23,Astound Broadband,76.0,0.7892277337394855
2025-03-23,Consolidated,68.0,0.7061511301879607
2025-03-23,Atlantic Broadband,63.0,0.6542282529682577
2025-03-23,TDS Telecom,60.0,0.6230745266364359
2025-03-23,WOW!,46.0,0.47769047042126755
2025-03-23,Hughes,36.0,0.3738447159818616
2025-03-23,Service Electric,33.0,0.34269098965003975
2025-03-23,Conexon Connect,31.0,0.3219218387621586
2025-03-23,Midcontinent,31.0,0.3219218387621586
2025-03-23,Hotwire Fision,30.0,0.31153726331821796
2025-03-23,Armstrong,30.0,0.31153726331821796
2025-03-23,Cincinnati Bell,27.0,0.2803835369863962
2025-03-23,Ziply Fiber,26.0,0.26999896154245556
2025-03-23,GoNetspeed,22.0,0.22846065976669316
2025-03-23,Allo Communications,22.0,0.22846065976669316
2025-03-23,Lumos,22.0,0.22846065976669316
2025-03-23,Shentel,21.0,0.21807608432275258
2025-03-23,Point Broadband,20.0,0.20769150887881196
2025-03-23,Vexus Fiber,19.0,0.19730693343487138
2025-03-23,Ezee Fiber,18.0,0.1869223579909308
2025-03-23,C Spire Fiber,17.0,0.17653778254699018
2025-03-23,Surf Internet,17.0,0.17653778254699018
2025-03-23,Vyve Broadband,17.0,0.17653778254699018
2025-03-23,Bluepeak,16.0,0.1661532071030496
2025-03-23,Buckeye,14.0,0.1453840562151684
2025-03-23,Wyyerd Communications,13.0,0.13499948077122778
2025-03-23,i3 Broadband,11.0,0.11423032988334658
2025-03-23,Horry,10.0,0.10384575443940598
2025-03-23,Pavlov Media,10.0,0.10384575443940598
2025-03-23,Sonic,10.0,0.10384575443940598
2025-03-23,Greenlight Networks (NY),9.0,0.0934611789954654
2025-03-23,Rise Broadband,9.0,0.0934611789954654
2025-03-23,IdeaTek,2.0,0.0207691508878812
2025-03-24,Comcast,1054.0,18.99669570441574
2025-03-24,Spectrum,1005.0,18.113547611895463
2025-03-24,T-Mobile FWA,602.0,10.85010513667768
2025-03-24,AT&T,596.0,10.741964553920095
2025-03-24,Verizon FWA,362.0,6.524481826374286
2025-03-24,Frontier,245.0,4.415740462601382
2025-03-24,Cox Communications,213.0,3.8389906878942623
2025-03-24,Verizon,183.66666666666666,3.3103033944127356
2025-03-24,Altice,159.66666666666666,2.8777410633823965
2025-03-24,CenturyLink,135.0,2.433163112045659
2025-03-24,Starlink,131.0,2.3610693902072692
2025-03-24,Windstream,89.0,1.6040853109041753
2025-03-24,Brightspeed,70.0,1.2616401321718231
2025-03-24,Google Fiber,66.0,1.1895464103334332
2025-03-24,Cable One,51.0,0.9191949534394712
2025-03-24,Metronet,48.0,0.8651246620606788
2025-03-24,Mediacom,44.0,0.7930309402222889
2025-03-24,Consolidated,41.0,0.7389606488434964
2025-03-24,Atlantic Broadband,40.0,0.720937218383899
2025-03-24,TDS Telecom,36.0,0.6488434965455091
2025-03-24,Astound Broadband,32.0,0.5767497747071192
2025-03-24,WOW!,28.0,0.5046560528687293
2025-03-24,Ziply Fiber,26.0,0.4686091919495343
2025-03-24,Cincinnati Bell,24.0,0.4325623310303394
2025-03-24,Hotwire Fision,19.0,0.34244517873235203
2025-03-24,Service Electric,19.0,0.34244517873235203
2025-03-24,Conexon Connect,18.0,0.32442174827275455
2025-03-24,Vyve Broadband,18.0,0.32442174827275455
2025-03-24,Armstrong,16.0,0.2883748873535596
2025-03-24,Lumos,16.0,0.2883748873535596
2025-03-24,Surf Internet,14.0,0.25232802643436464
2025-03-24,Midcontinent,14.0,0.25232802643436464
2025-03-24,Hughes,14.0,0.25232802643436464
2025-03-24,Shentel,12.0,0.2162811655151697
2025-03-24,Point Broadband,11.0,0.19825773505557223
2025-03-24,GoNetspeed,11.0,0.19825773505557223
2025-03-24,Bluepeak,10.0,0.18023430459597475
2025-03-24,Buckeye,8.0,0.1441874436767798
2025-03-24,Vexus Fiber,7.0,0.12616401321718232
2025-03-24,Allo Communications,7.0,0.12616401321718232
2025-03-24,Pavlov Media,7.0,0.12616401321718232
2025-03-24,C Spire Fiber,7.0,0.12616401321718232
2025-03-24,Sonic,7.0,0.12616401321718232
2025-03-24,Rise Broadband,7.0,0.12616401321718232
2025-03-24,Wyyerd Communications,6.0,0.10814058275758485
2025-03-24,Horry,6.0,0.10814058275758485
2025-03-24,Greenlight Networks (NY),5.0,0.09011715229798738
2025-03-24,Ezee Fiber,3.0,0.05407029137879243
2025-03-24,i3 Broadband,3.0,0.05407029137879243
2025-03-24,IdeaTek,2.0,0.03604686091919495
2025-03-25,Spectrum,1120.0,17.520988684361477
2025-03-25,Comcast,1000.6666666666666,15.654169056682484
2025-03-25,T-Mobile FWA,772.0,12.076967200292017
2025-03-25,AT&T,688.6666666666666,10.773322208896072
2025-03-25,Verizon FWA,502.0,7.853157428169161
2025-03-25,Frontier,331.0,5.178077905824686
2025-03-25,Cox Communications,223.0,3.488553996975544
2025-03-25,Verizon,205.33333333333334,3.212181258799604
2025-03-25,CenturyLink,181.0,2.8315169213119886
2025-03-25,Altice,159.66666666666666,2.497783803514627
2025-03-25,Starlink,121.0,1.8928925275069095
2025-03-25,Windstream,111.0,1.7364551285393963
2025-03-25,Brightspeed,96.0,1.5017990300881265
2025-03-25,Google Fiber,81.0,1.2671429316368568
2025-03-25,Cable One,62.0,0.9699118735985817
2025-03-25,Astound Broadband,60.0,0.938624393805079
2025-03-25,Metronet,58.0,0.9073369140115765
2025-03-25,Mediacom,56.0,0.8760494342180738
2025-03-25,TDS Telecom,53.0,0.8291182145278199
2025-03-25,Consolidated,43.0,0.6726808155603067
2025-03-25,Ziply Fiber,40.0,0.6257495958700527
2025-03-25,Atlantic Broadband,38.0,0.5944621160765501
2025-03-25,Hughes,33.0,0.5162434165927935
2025-03-25,Cincinnati Bell,28.0,0.4380247171090369
2025-03-25,Midcontinent,26.0,0.40673723731553424
2025-03-25,Hotwire Fision,26.0,0.40673723731553424
2025-03-25,Conexon Connect,23.0,0.3598060176252803
2025-03-25,Vexus Fiber,20.0,0.31287479793502637
2025-03-25,Armstrong,19.0,0.29723105803827504
2025-03-25,Vyve Broadband,15.0,0.23465609845126975
2025-03-25,WOW!,15.0,0.23465609845126975
2025-03-25,Buckeye,14.0,0.21901235855451845
2025-03-25,Service Electric,14.0,0.21901235855451845
2025-03-25,GoNetspeed,13.0,0.20336861865776712
2025-03-25,Shentel,13.0,0.20336861865776712
2025-03-25,Point Broadband,12.0,0.18772487876101582
2025-03-25,i3 Broadband,12.0,0.18772487876101582
2025-03-25,Bluepeak,12.0,0.18772487876101582
2025-03-25,C Spire Fiber,11.0,0.1720811388642645
2025-03-25,Rise Broadband,11.0,0.1720811388642645
2025-03-25,Ezee Fiber,10.0,0.15643739896751319
2025-03-25,Lumos,9.0,0.14079365907076186
2025-03-25,Allo Communications,8.0,0.12514991917401053
2025-03-25,Wyyerd Communications,8.0,0.12514991917401053
2025-03-25,Horry,8.0,0.12514991917401053
2025-03-25,Greenlight Networks (NY),7.0,0.10950617927725922
2025-03-25,Surf Internet,7.0,0.10950617927725922
2025-03-25,Sonic,7.0,0.10950617927725922
2025-03-25,Pavlov Media,6.0,0.09386243938050791
2025-03-25,IdeaTek,3.0,0.046931219690253954
2025-03-26,Spectrum,1137.0,18.061953931691818
2025-03-26,Comcast,1083.6666666666667,17.214720677786605
2025-03-26,T-Mobile FWA,800.0,12.708498808578236
2025-03-26,AT&T,620.0,9.849086576648133
2025-03-26,Verizon FWA,454.0,7.212073073868149
2025-03-26,Frontier,290.0,4.606830818109611
2025-03-26,Cox Communications,215.0,3.415409054805401
2025-03-26,CenturyLink,186.0,2.95472597299444
2025-03-26,Altice,166.33333333333334,2.6423087106168923
2025-03-26,Verizon,162.0,2.573471008737093
2025-03-26,Starlink,120.0,1.9062748212867355
2025-03-26,Windstream,112.0,1.779189833200953
2025-03-26,Brightspeed,91.0,1.4455917394757745
2025-03-26,Google Fiber,75.0,1.1914217633042097
2025-03-26,Cable One,72.0,1.1437648927720414
2025-03-26,Mediacom,58.0,0.9213661636219221
2025-03-26,Astound Broadband,54.0,0.857823669579031
2025-03-26,TDS Telecom,53.0,0.8419380460683081
2025-03-26,Ziply Fiber,45.0,0.7148530579825259
2025-03-26,Consolidated,43.0,0.6830818109610802
2025-03-26,Metronet,42.0,0.6671961874503575
2025-03-26,Hughes,39.0,0.6195393169181891
2025-03-26,Atlantic Broadband,29.0,0.46068308181096107
2025-03-26,WOW!,24.0,0.3812549642573471
2025-03-26,Midcontinent,23.0,0.3653693407466243
2025-03-26,Lumos,23.0,0.3653693407466243
2025-03-26,Hotwire Fision,22.0,0.3494837172359015
2025-03-26,Conexon Connect,19.0,0.3018268467037331
2025-03-26,Service Electric,18.0,0.28594122319301035
2025-03-26,Vexus Fiber,16.0,0.2541699761715647
2025-03-26,Wyyerd Communications,14.0,0.22239872915011913
2025-03-26,Vyve Broadband,14.0,0.22239872915011913
2025-03-26,Shentel,14.0,0.22239872915011913
2025-03-26,GoNetspeed,14.0,0.22239872915011913
2025-03-26,Cincinnati Bell,14.0,0.22239872915011913
2025-03-26,C Spire Fiber,13.0,0.20651310563939634
2025-03-26,Point Broadband,13.0,0.20651310563939634
